"","times","avg"
"V3621",3620,5.13640995857972
"V3622",3621,5.13552992463693
"V3623",3622,5.13465014758584
"V3624",3623,5.13377062727479
"V3625",3624,5.13289136355322
"V3626",3625,5.13201235627045
"V3627",3626,5.13113360527553
"V3628",3627,5.13025511041829
"V3629",3628,5.12937687154789
"V3630",3629,5.12849888851435
"V3631",3630,5.12762116116714
"V3632",3631,5.12674368935632
"V3633",3632,5.12586647293226
"V3634",3633,5.12498951174473
"V3635",3634,5.12411280564439
"V3636",3635,5.12323635448161
"V3637",3636,5.12236015810689
"V3638",3637,5.12148421637138
"V3639",3638,5.12060852912574
"V3640",3639,5.1197330962212
"V3641",3640,5.11885791750875
"V3642",3641,5.1179829928397
"V3643",3642,5.11710832206549
"V3644",3643,5.11623390503728
"V3645",3644,5.11535974160689
"V3646",3645,5.11448583162629
"V3647",3646,5.11361217494696
"V3648",3647,5.11273877142143
"V3649",3648,5.11186562090161
"V3650",3649,5.11099272324365
"V3651",3650,5.11012007828299
"V3652",3651,5.10924768588551
"V3653",3652,5.10837554590418
"V3654",3653,5.10750365819126
"V3655",3654,5.10663202259997
"V3656",3655,5.10576063898341
"V3657",3656,5.10488950719434
"V3658",3657,5.1040186270866
"V3659",3658,5.10314799851345
"V3660",3659,5.10227762132857
"V3661",3660,5.10140749538549
"V3662",3661,5.1005376205381
"V3663",3662,5.09966799664064
"V3664",3663,5.09879862354678
"V3665",3664,5.09792950111114
"V3666",3665,5.09706062918806
"V3667",3666,5.09619200763179
"V3668",3667,5.09532363629712
"V3669",3668,5.09445551503865
"V3670",3669,5.0935876437113
"V3671",3670,5.09272002216985
"V3672",3671,5.09185265026964
"V3673",3672,5.09098552786603
"V3674",3673,5.09011865481387
"V3675",3674,5.08925203096894
"V3676",3675,5.08838565618688
"V3677",3676,5.08751953032337
"V3678",3677,5.0866536532345
"V3679",3678,5.08578802477622
"V3680",3679,5.0849226448047
"V3681",3680,5.08405751317604
"V3682",3681,5.08319262974653
"V3683",3682,5.08232799437288
"V3684",3683,5.08146360691134
"V3685",3684,5.08059946721885
"V3686",3685,5.07973557515234
"V3687",3686,5.07887193056856
"V3688",3687,5.0780085333249
"V3689",3688,5.07714538327841
"V3690",3689,5.07628248028676
"V3691",3690,5.07541982420739
"V3692",3691,5.07455741489783
"V3693",3692,5.07369525221615
"V3694",3693,5.07283333601961
"V3695",3694,5.0719716661665
"V3696",3695,5.07111024251481
"V3697",3696,5.07024906492266
"V3698",3697,5.06938813324885
"V3699",3698,5.06852744735145
"V3700",3699,5.06766700708936
"V3701",3700,5.06680681232103
"V3702",3701,5.06594686290547
"V3703",3702,5.06508715870187
"V3704",3703,5.06422769956902
"V3705",3704,5.06336848536644
"V3706",3705,5.06250951595336
"V3707",3706,5.06165079118911
"V3708",3707,5.06079231093346
"V3709",3708,5.05993407504591
"V3710",3709,5.05907608338646
"V3711",3710,5.05821833581498
"V3712",3711,5.05736083219158
"V3713",3712,5.05650357237658
"V3714",3713,5.05564655622997
"V3715",3714,5.05478978361236
"V3716",3715,5.05393325438455
"V3717",3716,5.05307696840693
"V3718",3717,5.05222092554075
"V3719",3718,5.05136512564671
"V3720",3719,5.05050956858591
"V3721",3720,5.04965425421945
"V3722",3721,5.04879918240849
"V3723",3722,5.04794435301472
"V3724",3723,5.04708976589928
"V3725",3724,5.04623542092408
"V3726",3725,5.04538131795094
"V3727",3726,5.04452745684145
"V3728",3727,5.04367383745806
"V3729",3728,5.04282045966274
"V3730",3729,5.04196732331793
"V3731",3730,5.04111442828589
"V3732",3731,5.04026177442921
"V3733",3732,5.03940936161063
"V3734",3733,5.03855718969243
"V3735",3734,5.03770525853773
"V3736",3735,5.03685356800943
"V3737",3736,5.03600211797057
"V3738",3737,5.03515090828456
"V3739",3738,5.03429993881459
"V3740",3739,5.0334492094243
"V3741",3740,5.03259871997703
"V3742",3741,5.03174847033673
"V3743",3742,5.03089846036738
"V3744",3743,5.03004868993251
"V3745",3744,5.02919915889641
"V3746",3745,5.0283498671232
"V3747",3746,5.0275008144771
"V3748",3747,5.02665200082255
"V3749",3748,5.02580342602405
"V3750",3749,5.02495508994638
"V3751",3750,5.02410699245408
"V3752",3751,5.02325913341211
"V3753",3752,5.0224115126856
"V3754",3753,5.02156413013942
"V3755",3754,5.02071698563902
"V3756",3755,5.01987007904986
"V3757",3756,5.01902341023726
"V3758",3757,5.01817697906697
"V3759",3758,5.01733078540452
"V3760",3759,5.01648482911584
"V3761",3760,5.01563911006674
"V3762",3761,5.01479362812321
"V3763",3762,5.01394838315178
"V3764",3763,5.01310337501828
"V3765",3764,5.01225860358931
"V3766",3765,5.01141406873135
"V3767",3766,5.01056977031091
"V3768",3767,5.00972570819523
"V3769",3768,5.00888188225086
"V3770",3769,5.00803829234507
"V3771",3770,5.00719493834474
"V3772",3771,5.00635182011709
"V3773",3772,5.00550893752961
"V3774",3773,5.0046662904493
"V3775",3774,5.00382387874409
"V3776",3775,5.00298170228157
"V3777",3776,5.0021397609294
"V3778",3777,5.00129805455574
"V3779",3778,5.00045658302839
"V3780",3779,4.99961534621565
"V3781",3780,4.99877434398578
"V3782",3781,4.99793357620727
"V3783",3782,4.99709304274871
"V3784",3783,4.99625274347836
"V3785",3784,4.99541267826509
"V3786",3785,4.99457284697774
"V3787",3786,4.99373324948496
"V3788",3787,4.99289388565613
"V3789",3788,4.99205475536041
"V3790",3789,4.99121585846699
"V3791",3790,4.99037719484529
"V3792",3791,4.98953876436474
"V3793",3792,4.98870056689519
"V3794",3793,4.9878626023061
"V3795",3794,4.98702487046761
"V3796",3795,4.9861873712498
"V3797",3796,4.98535010452242
"V3798",3797,4.98451307015595
"V3799",3798,4.9836762680205
"V3800",3799,4.9828396979865
"V3801",3800,4.98200335992446
"V3802",3801,4.98116725370503
"V3803",3802,4.98033137919924
"V3804",3803,4.97949573627749
"V3805",3804,4.97866032481095
"V3806",3805,4.97782514467082
"V3807",3806,4.97699019572816
"V3808",3807,4.97615547785464
"V3809",3808,4.97532099092148
"V3810",3809,4.97448673480047
"V3811",3810,4.97365270936297
"V3812",3811,4.9728189144808
"V3813",3812,4.97198535002596
"V3814",3813,4.97115201587006
"V3815",3814,4.97031891188553
"V3816",3815,4.96948603794448
"V3817",3816,4.96865339391921
"V3818",3817,4.96782097968224
"V3819",3818,4.96698879510603
"V3820",3819,4.96615684006345
"V3821",3820,4.96532511442718
"V3822",3821,4.96449361807016
"V3823",3822,4.96366235086549
"V3824",3823,4.96283131268601
"V3825",3824,4.962000503405
"V3826",3825,4.96116992289576
"V3827",3826,4.96033957103158
"V3828",3827,4.95950944768629
"V3829",3828,4.95867955273334
"V3830",3829,4.9578498860466
"V3831",3830,4.95702044749991
"V3832",3831,4.95619123696716
"V3833",3832,4.9553622543228
"V3834",3833,4.95453349944067
"V3835",3834,4.95370497219531
"V3836",3835,4.95287667246117
"V3837",3836,4.95204860011251
"V3838",3837,4.95122075502435
"V3839",3838,4.95039313707105
"V3840",3839,4.94956574612767
"V3841",3840,4.94873858206909
"V3842",3841,4.94791164477033
"V3843",3842,4.94708493410683
"V3844",3843,4.94625844995339
"V3845",3844,4.94543219218585
"V3846",3845,4.94460616067964
"V3847",3846,4.9437803553103
"V3848",3847,4.94295477595384
"V3849",3848,4.94212942248585
"V3850",3849,4.9413042947824
"V3851",3850,4.94047939271936
"V3852",3851,4.93965471617296
"V3853",3852,4.93883026501952
"V3854",3853,4.93800603913517
"V3855",3854,4.93718203839655
"V3856",3855,4.93635826268026
"V3857",3856,4.93553471186279
"V3858",3857,4.9347113858212
"V3859",3858,4.93388828443245
"V3860",3859,4.93306540757353
"V3861",3860,4.93224275512157
"V3862",3861,4.93142032695374
"V3863",3862,4.93059812294754
"V3864",3863,4.92977614298005
"V3865",3864,4.92895438692891
"V3866",3865,4.92813285467196
"V3867",3866,4.92731154608667
"V3868",3867,4.92649046105117
"V3869",3868,4.92566959944327
"V3870",3869,4.9248489611411
"V3871",3870,4.92402854602282
"V3872",3871,4.92320835396676
"V3873",3872,4.92238838485165
"V3874",3873,4.92156863855551
"V3875",3874,4.92074911495722
"V3876",3875,4.91992981393544
"V3877",3876,4.9191107353688
"V3878",3877,4.91829187913643
"V3879",3878,4.91747324511715
"V3880",3879,4.91665483319038
"V3881",3880,4.91583664323505
"V3882",3881,4.91501867513061
"V3883",3882,4.9142009287566
"V3884",3883,4.91338340399226
"V3885",3884,4.91256610071762
"V3886",3885,4.91174901881237
"V3887",3886,4.91093215815637
"V3888",3887,4.91011551862967
"V3889",3888,4.90929910011223
"V3890",3889,4.90848290248428
"V3891",3890,4.90766692562592
"V3892",3891,4.90685116941759
"V3893",3892,4.90603563373996
"V3894",3893,4.90522031847334
"V3895",3894,4.90440522349852
"V3896",3895,4.90359034869632
"V3897",3896,4.9027756939475
"V3898",3897,4.90196125913339
"V3899",3898,4.90114704413496
"V3900",3899,4.90033304883354
"V3901",3900,4.89951927311041
