"koutb","koutn","k1b","k1n","k12b","k21b","k13b","k31b","k12n","k21n","A1","B1","n","A2","B2","n2"
0.002403499,0.004221623,0.000180844,0.00159029525669997,0.002815229,0.002269131,0.002152488,0.000158139,0.00456603,0.000616446,9.368e-05,0.0001945,0.5,0.0003206,0.06047,0.8094
0.0019998,0.004581235,0.000132754,0.00172367491641374,0.002139532,0.001247704,0.001604533,0.00011856,0.006629166,0.000804456,9.704e-05,0.000194,0.5,0.0002353,0.04659,0.8264
0.002295274,0.0043728,0.000187031,0.00165136611226361,0.001845611,0.000813313,0.001505189,0.000114174,0.00595865,0.000830415,5.997e-05,0.0001947,0.5892,0.0002044,0.03885,0.8151
0.002202432,0.004520024,0.00013858,0.00170909454386102,0.002172511,0.000708109,0.001770618,0.000135963,0.005118311,0.000597266,8.564e-05,0.0001947,0.5258,0.0001954,0.03073,0.8152
0.001755633,0.004455808,0.00014407,0.00191777168933239,0.001615013,0.000689804,0.001343322,0.000139309,0.005158394,0.00066268,8.166e-05,0.000194,0.5362,0.0001985,0.04082,0.8344
0.00166106,0.00417221,0.000215523,0.00198500910332388,0.001301026,0.001235503,0.001296623,0.000140455,0.005808651,0.000760667,4.146e-05,0.0001955,0.6522,0.000277,0.03907,0.7892
0.001881636,0.003695173,8.5e-05,0.00185177905447355,0.002208002,0.001096871,0.001501888,0.000144627,0.004971213,0.00068783,4.647e-05,0.0001947,0.6346,0.000136,0.03768,0.8684
0.001884447,0.004585608,0.000154404,0.0018471867160201,0.002165723,0.001143282,0.001511674,0.000141723,0.005710781,0.000641118,5.392e-05,0.0001929,0.609,0.0001467,0.03313,0.8631
0.001743328,0.003717501,0.000105398,0.00198041161477564,0.001360222,0.000582659,0.001234469,0.000129833,0.004533563,0.000619858,9.823e-05,0.0001943,0.5,0.0001365,0.04768,0.9061
0.00210654,0.004069501,0.000176839,0.00174092113031693,0.001959463,0.000977884,0.001997419,0.00017221,0.006089354,0.000836773,8.185e-05,0.0001937,0.5377,0.0002917,0.04375,0.7872
0.002292457,0.00586079,0.000162454,0.00167817052621475,0.002308776,0.000787567,0.001692049,0.000132082,0.008509618,0.000868865,7.066e-05,0.0001927,0.5639,0.0001251,0.0345,0.8777
0.002560427,0.004230087,0.000157904,0.00158604919473925,0.003113992,0.001231712,0.002212774,0.000152618,0.005551382,0.000674544,6.073e-05,0.0001943,0.585,0.000248,0.03863,0.7933
0.002336992,0.00542969,0.000141181,0.0016283866874664,0.001992065,0.001037003,0.001965371,0.000155545,0.005911088,0.000625575,9.581e-05,0.0001952,0.5132,7.897e-05,0.02717,0.9323
0.001844369,0.003637173,9.53e-05,0.00189114283310476,0.002128167,0.001348121,0.001750699,0.00018287,0.003761475,0.00058714,3.147e-05,0.0001924,0.7037,0.0003362,0.05112,0.7896
0.001632985,0.004553916,0.000137637,0.00206382987399533,0.001567937,0.000981374,0.001511084,0.000171247,0.005155759,0.000618895,9.153e-05,0.0001928,0.5121,0.0001774,0.03958,0.853
0.002585047,0.005450858,0.000171465,0.00152566338293236,0.002115956,0.00098467,0.001987066,0.000131793,0.008312019,0.000904858,9.841e-05,0.0001933,0.5058,0.0001561,0.04098,0.8612
0.002126107,0.005422895,0.000118825,0.00172305195546772,0.00233269,0.00122287,0.001800076,0.000162116,0.009130587,0.001004804,9.997e-05,0.0001935,0.5,0.0001437,0.03749,0.8729
0.00207017,0.004322335,0.000128651,0.00175268053283912,0.002052598,0.001208655,0.001710777,0.000152511,0.00476073,0.000648896,7.638e-05,0.0001954,0.5424,0.000189,0.05897,0.8829
0.002028479,0.005878511,0.000195492,0.00178741799337119,0.001947904,0.000985571,0.001604445,0.000136074,0.008923139,0.000966945,9.744e-05,0.0001938,0.5056,0.0001055,0.03268,0.9006
0.002340652,0.00486038,0.000140956,0.00163132324781207,0.002183102,0.000777236,0.001716002,0.00012526,0.00699487,0.000832927,5.389e-05,0.0001941,0.6012,0.0002153,0.04891,0.8456
0.001798449,0.00510415,0.000121556,0.00191489681598018,0.001848792,0.001196808,0.001333845,0.000134598,0.007307814,0.000753135,0.0001064,0.0001941,0.5,0.0002132,0.03809,0.8187
0.001656275,0.004760062,0.000165706,0.00203615364731973,0.001462419,0.001011472,0.001175576,0.000127672,0.006886421,0.000802506,7.682e-05,0.0001934,0.5505,0.0002914,0.05408,0.8114
0.002164055,0.004575785,0.000168353,0.0017021543050741,0.001755096,0.000909807,0.001608615,0.000138098,0.00633968,0.000779333,6.956e-05,0.0001946,0.5676,0.0003251,0.03113,0.7412
0.001795026,0.003968849,0.000186354,0.00195588864574852,0.002136326,0.00135595,0.001296847,0.000120671,0.006983866,0.000856108,9.686e-05,0.0001941,0.5,9.431e-05,0.02869,0.918
0.002386661,0.004350572,0.000205712,0.00160858673316845,0.001806432,0.000731757,0.00227829,0.000182745,0.005491785,0.000707195,9.759e-05,0.0001934,0.5,0.0002492,0.0459,0.804
0.001979189,0.005037189,0.00014273,0.00178574601911164,0.002004953,0.000661737,0.001572757,0.000138986,0.006168907,0.000742091,9.573e-05,0.0001927,0.5,0.0001521,0.04893,0.9008
0.001737057,0.003819691,0.000142204,0.00195942823288777,0.002150407,0.001845722,0.001333638,0.000133381,0.004816658,0.000695906,3.916e-05,0.0001938,0.6687,0.0002564,0.04286,0.7981
0.001815658,0.005027346,0.0001294,0.00188636960379472,0.001564271,0.000656982,0.001855882,0.000179853,0.006050938,0.000742442,9.507e-05,0.0001927,0.5,0.000111,0.05002,0.934
0.002177343,0.005237121,0.000126964,0.00170734132610826,0.002143208,0.000862111,0.001580883,0.000116411,0.007255507,0.00078322,4.441e-05,0.0001936,0.637,0.000206,0.05127,0.856
0.002078483,0.005363536,0.000191794,0.0017786087456227,0.002249985,0.001111528,0.001925898,0.000159783,0.008975319,0.000978225,8.112e-05,0.0001932,0.535,0.0001365,0.03197,0.867
0.002213432,0.006141883,0.000143754,0.00170295646282336,0.002185327,0.001418685,0.001516478,0.000121162,0.008833366,0.000830879,8.118e-05,0.000193,0.5391,0.0001943,0.06314,0.8829
0.002373907,0.005152964,0.000159356,0.00161924527405986,0.002542508,0.001116839,0.001787228,0.000134026,0.007160771,0.000778213,9.907e-05,0.0001944,0.5,0.0001445,0.03449,0.8651
0.002241495,0.004247931,0.000164014,0.00166815688068647,0.001917099,0.000968827,0.001962825,0.000141575,0.005185504,0.000689787,5.46e-05,0.0001931,0.6013,0.0002937,0.05727,0.8016
0.001859926,0.005431754,0.000143386,0.00189196968219648,0.002219201,0.001305163,0.001389307,0.000126298,0.008664926,0.000929703,9.725e-05,0.0001944,0.5,0.0002059,0.03689,0.8214
0.002073485,0.004469767,0.000195327,0.00175233124860229,0.002519213,0.001108015,0.001684283,0.000137569,0.004923714,0.000667869,6.517e-05,0.0001937,0.567,0.0001999,0.03583,0.8228
0.002217186,0.005302125,0.000113842,0.00162064616296618,0.002352605,0.00170877,0.001775558,0.000132646,0.008020255,0.000985291,3.632e-05,0.0001935,0.6742,0.0001707,0.05831,0.8877
0.001719213,0.004494796,0.000163261,0.00199680527445815,0.001369081,0.000896586,0.001219784,0.00013759,0.004765063,0.000633589,5.732e-05,0.0001952,0.6001,0.0001502,0.03646,0.8854
0.00215957,0.004119854,0.000176423,0.00169831376761025,0.002043438,0.000832412,0.002047669,0.000170487,0.005127097,0.000567231,8.367e-05,0.0001918,0.5375,0.0002651,0.04796,0.8213
0.002409306,0.004426162,0.000122627,0.00163447783083384,0.002228268,0.000754921,0.00187896,0.000134989,0.00500063,0.000617202,2.303e-05,0.0001932,0.7495,0.0001339,0.03825,0.8847
0.002160156,0.005161075,0.000142142,0.00177656848452808,0.002162175,0.000987907,0.001854283,0.000171386,0.008299936,0.000920769,5.784e-05,0.0001918,0.598,0.0001024,0.04139,0.9272
0.001659284,0.00422694,0.000162435,0.00198137161404313,0.001599262,0.000928273,0.001431788,0.000145538,0.005788881,0.000752494,9.181e-05,0.0001938,0.518,0.000145,0.03907,0.8738
0.002149232,0.005717507,0.000190857,0.00173328414979909,0.002158092,0.000991098,0.001660834,0.000139619,0.008953004,0.000836131,6.657e-05,0.0001936,0.5732,0.0001864,0.03183,0.8361
0.001940723,0.005659988,0.000224387,0.00183431270483321,0.002181621,0.000817258,0.001456096,0.000129612,0.007801672,0.000890609,6.001e-05,0.0001936,0.5783,0.0001926,0.04459,0.8387
0.001970115,0.004056043,0.000140981,0.00179460085528234,0.002283309,0.001265024,0.001773077,0.000156935,0.006673756,0.000879506,7.174e-05,0.0001939,0.5564,8.767e-05,0.03288,0.9339
0.002164249,0.004905342,0.000129961,0.00172666100504744,0.002126846,0.000702598,0.001832574,0.000144483,0.006009369,0.000699898,3.982e-05,0.0001946,0.6553,6.844e-05,0.03483,0.9841
0.002731007,0.006139022,0.000126639,0.00150408622024635,0.002369672,0.001038881,0.002468037,0.000177549,0.006989674,0.000611522,9.837e-05,0.0001926,0.5087,0.0002808,0.05026,0.8058
0.002236763,0.004945901,0.000114499,0.00167026060908526,0.001651793,0.000811855,0.002070241,0.000165412,0.008552637,0.000929836,5.812e-05,0.0001939,0.5985,0.0002099,0.03688,0.8292
0.00222853,0.004902217,0.000170355,0.00166800112188004,0.002269626,0.001057879,0.002119149,0.000176991,0.00555003,0.000743683,6.218e-05,0.0001942,0.58,0.0001878,0.0398,0.835
0.001807986,0.004819011,0.000149186,0.00187704215838826,0.002338191,0.001068236,0.001282022,0.000127733,0.008185421,0.000874088,4.897e-05,0.0001933,0.6229,0.0001814,0.04714,0.8675
0.001836879,0.004768172,0.000119325,0.0018743991094582,0.001758947,0.000905419,0.001255511,0.000115462,0.004502974,0.000564296,8.454e-05,0.0001941,0.5302,0.0001132,0.03141,0.8907
0.00206932,0.00487982,0.000219376,0.00174880897655855,0.002228454,0.000968427,0.001683792,0.000137946,0.008455236,0.000968535,9.907e-05,0.0001933,0.5026,0.0001788,0.04354,0.8641
0.002247779,0.004616795,0.000217625,0.00166054818389186,0.002163441,0.001097984,0.002009426,0.000169596,0.007716676,0.000876052,9.027e-05,0.0001936,0.514,0.0001597,0.04136,0.877
0.001921929,0.004352822,0.000170101,0.00187478259330498,0.002110527,0.001365765,0.001949089,0.000177987,0.00678074,0.000922291,4.533e-05,0.0001929,0.6351,0.000206,0.06346,0.872
0.00219133,0.004608867,0.000166902,0.00168627866596006,0.001726822,0.000742394,0.00195449,0.000154784,0.006646492,0.000855387,7.2e-05,0.0001939,0.5608,0.0001136,0.04421,0.9258
0.002493735,0.004211121,0.000212584,0.00161772194361138,0.001373361,0.000665603,0.002000407,0.00014365,0.006804314,0.000839471,4.582e-05,0.0001948,0.6361,0.00016,0.04004,0.8474
0.001860951,0.006014282,0.000201581,0.00186547039773905,0.00271808,0.0009503,0.001684962,0.000147508,0.008366251,0.000827191,7.192e-05,0.0001944,0.5609,7.3e-05,0.02312,0.9282
0.002285957,0.00555088,7e-05,0.00169690816148722,0.002397159,0.001013865,0.001664073,0.000129161,0.010375877,0.001061373,6.608e-05,0.0001923,0.5685,0.0004349,0.05847,0.7605
0.002224814,0.004626909,0.000194863,0.00168342991817715,0.002288952,0.000763562,0.001817963,0.000147994,0.00695562,0.000779158,6.724e-05,0.000194,0.5658,0.0001036,0.02336,0.8849
0.001804476,0.006323216,0.000160629,0.00187945418027043,0.002035988,0.001393908,0.001681551,0.000159916,0.009349546,0.000874921,6.243e-05,0.0001944,0.5844,0.0001459,0.0407,0.8786
0.00222943,0.004767435,0.000132304,0.00169370492577561,0.001572991,0.000492902,0.001961964,0.000163299,0.005267502,0.000651906,8.547e-05,0.0001958,0.5372,0.0001368,0.03267,0.8631
0.001942429,0.006518337,0.00016938,0.001829972590812,0.001684619,0.000695952,0.001503383,0.000131185,0.007381061,0.000624619,0.0001016,0.0001928,0.5,0.0001901,0.0415,0.8499
0.002385348,0.004668401,0.00019825,0.00159894523420558,0.002261982,0.00100539,0.002239231,0.000175942,0.005396785,0.000606618,8.407e-05,0.0001923,0.5314,0.000318,0.04694,0.7821
0.001814119,0.004521704,0.000138587,0.00194421178499631,0.001328517,0.000652149,0.001575433,0.000157491,0.004795839,0.000742383,3.179e-05,0.0001928,0.7005,0.0001976,0.05872,0.8718
0.002271147,0.004354897,0.000133551,0.00167255079150523,0.001814519,0.000921305,0.002163808,0.00017819,0.004406654,0.000530287,9.916e-05,0.0001937,0.5,7.562e-05,0.02724,0.9367
0.001730222,0.005297708,0.000134682,0.00201365748761321,0.001150644,0.000746199,0.001383839,0.000142884,0.005608766,0.000626026,3.682e-05,0.0001935,0.6766,0.0002319,0.03143,0.7843
0.002125606,0.004535291,0.000189148,0.00169478245276004,0.002419212,0.000816422,0.001839708,0.000143075,0.004956812,0.000656596,7.519e-05,0.0001939,0.5537,0.000136,0.04386,0.889
0.002081004,0.005105729,0.000177994,0.00173206016231215,0.002022236,0.001166693,0.0020704,0.000177569,0.006457332,0.000734922,9.836e-05,0.000195,0.5,0.0001744,0.05411,0.8761
0.001810203,0.004429273,6.05e-05,0.00187823365221588,0.001854377,0.000765879,0.001610008,0.000158199,0.007507737,0.000909787,4.668e-05,0.0001943,0.6368,0.0001507,0.06278,0.9046
0.001533506,0.006033363,0.000119758,0.00201353678636822,0.001428506,0.000738227,0.001193985,0.000119932,0.006863728,0.000693373,5.261e-05,0.0001935,0.6169,0.0004242,0.05928,0.7696
0.002539163,0.005042001,0.000153009,0.00155920242989795,0.002616251,0.001142442,0.001996962,0.00013697,0.006760606,0.000707283,7.722e-05,0.0001916,0.5477,0.0001329,0.03221,0.8623
0.001978968,0.004100695,0.000123556,0.00184897145356114,0.001264138,0.000771424,0.001740725,0.000154214,0.006279462,0.000883819,4.496e-05,0.0001935,0.634,9.283e-05,0.03244,0.9186
0.00232357,0.005366909,0.000186245,0.00165388005947089,0.002441866,0.001034062,0.002217007,0.000156811,0.008063028,0.000897524,0.0001017,0.000194,0.5,0.0001831,0.03971,0.859
0.001665104,0.004982602,0.000111328,0.00197307504320583,0.001412529,0.000627897,0.001382164,0.000133564,0.006040414,0.000660485,3.521e-05,0.0001928,0.6887,0.0001281,0.03767,0.894
0.00194648,0.006150389,0.000119219,0.00179736319297755,0.001551504,0.000672373,0.001758875,0.00015666,0.008467409,0.000793666,9.021e-05,0.0001939,0.5147,0.0002247,0.04825,0.8367
0.001805511,0.004968333,0.000179656,0.00185273673577531,0.002449703,0.000946685,0.001370011,0.000115494,0.00523309,0.000523344,9.812e-05,0.0001934,0.5041,0.0002375,0.04064,0.8019
0.0018367,0.004600487,0.000226412,0.00194199684697257,0.002092507,0.00113673,0.00146137,0.000143593,0.006853217,0.000855409,4.141e-05,0.0001931,0.6578,9.192e-05,0.02767,0.8973
0.002048014,0.004771881,0.000111784,0.00175699961814503,0.002209071,0.001129044,0.001666208,0.000135683,0.005445215,0.000715674,9.189e-05,0.0001942,0.5,0.0001288,0.03202,0.8518
0.001711724,0.00489184,0.0001998,0.00195101838084827,0.001516627,0.001109094,0.001389517,0.000133777,0.006449278,0.000726195,4.884e-05,0.0001935,0.6248,9.244e-05,0.02984,0.9096
0.002172487,0.00460847,0.000126797,0.00173051849681679,0.002386974,0.001080854,0.001520098,0.00011947,0.00638164,0.000716735,4.564e-05,0.0001924,0.6393,0.0003347,0.06526,0.8019
0.001969541,0.003211985,0.000224342,0.00180409305827373,0.002239906,0.001144171,0.001614612,0.000151907,0.006480832,0.000986486,8.915e-05,0.0001933,0.5209,0.0001451,0.0317,0.8603
0.001898924,0.005723023,0.000171097,0.00180279123883426,0.002225953,0.001370032,0.001628839,0.000142886,0.008116796,0.000813375,3.702e-05,0.0001931,0.6696,0.0001605,0.04086,0.8592
0.002082625,0.004186473,0.000128944,0.00174845335251523,0.00251353,0.001014196,0.001990667,0.000162363,0.006668825,0.000879726,5.337e-05,0.0001919,0.6122,0.000125,0.03203,0.8739
0.001896644,0.00472122,0.000171193,0.00185855405706442,0.00125384,0.000750942,0.001783116,0.000173574,0.006425859,0.000722731,4.048e-05,0.0001947,0.6623,0.0002001,0.03039,0.8079
0.001750714,0.004640086,0.000178559,0.00196503565397691,0.001595573,0.001073102,0.00141901,0.000140038,0.006876172,0.000915501,7.218e-05,0.0001949,0.5611,0.0001812,0.0517,0.8735
0.001945777,0.005539194,0.000201833,0.00184103301234626,0.001893944,0.001331066,0.001892245,0.000194694,0.007445722,0.000794159,4.701e-05,0.0001925,0.6271,6.993e-05,0.03498,0.9724
0.001819328,0.004927771,0.000166916,0.00188617737563093,0.001756374,0.001203682,0.001841876,0.000194361,0.007854574,0.000884466,9.591e-05,0.0001931,0.506,0.0002104,0.0397,0.8274
0.002069141,0.004687355,0.000126907,0.00177697376752016,0.001865602,0.000706708,0.001809143,0.000158041,0.005486586,0.000726344,9.755e-05,0.0001934,0.5,0.0002527,0.06254,0.8395
0.002004065,0.005601933,9.95e-05,0.00175251058569463,0.002843898,0.001417731,0.002014142,0.000162666,0.008050306,0.0007532,6.85e-05,0.0001919,0.5748,9.835e-05,0.0274,0.8955
0.00228358,0.00494929,0.000163853,0.0016913092456443,0.002611342,0.001043976,0.001535271,0.000131686,0.007283297,0.000810252,6.221e-05,0.0001941,0.5816,0.000247,0.0382,0.7999
0.001879039,0.004184066,0.000147377,0.00184771343986099,0.002547128,0.001354741,0.001590443,0.000132669,0.006730923,0.000951343,5.211e-05,0.000196,0.6088,0.0001289,0.03558,0.889
0.00242993,0.005580078,0.000110121,0.00160337149509486,0.002530273,0.001220381,0.001895422,0.000135754,0.006972207,0.000717094,7.417e-05,0.0001933,0.5562,0.000127,0.04279,0.906
0.002407084,0.00502283,0.00012479,0.00161723097647905,0.002335223,0.000842652,0.001909341,0.000132014,0.007421051,0.000813357,4.16e-05,0.0001934,0.6559,0.0001323,0.03234,0.8723
0.001628317,0.006262118,0.000199062,0.00204537699552016,0.002045205,0.00164923,0.001364999,0.000152721,0.009557711,0.000963316,7.126e-05,0.0001934,0.5622,0.0001311,0.03226,0.8848
0.002144526,0.003835357,0.000233507,0.00166748104513928,0.002098065,0.00103815,0.001925225,0.000149513,0.005825932,0.000806892,5.813e-05,0.0001938,0.5964,0.0001507,0.05019,0.8888
0.002989301,0.004543384,0.000154641,0.00140635153134125,0.003450934,0.001077724,0.002560096,0.00014766,0.005824202,0.000703587,5.838e-05,0.0001948,0.5993,0.000159,0.05159,0.8898
0.002145559,0.005152457,0.000170211,0.00169870560183936,0.002029144,0.001014028,0.002098176,0.000164917,0.00722317,0.000870341,3.277e-05,0.0001927,0.6956,0.0001582,0.03972,0.8672
0.001885578,0.00431084,0.000141481,0.00185091734871463,0.002150771,0.001258385,0.001475228,0.000137642,0.007041626,0.000852371,4.394e-05,0.0001938,0.6472,8.473e-05,0.03186,0.9349
0.002512193,0.005095785,0.000121235,0.00158266751127783,0.002662371,0.001368095,0.00212572,0.000143496,0.005855961,0.000652863,3.91e-05,0.000193,0.6608,0.0001105,0.02887,0.8947
0.002387399,0.004396325,0.000185857,0.00162724856970194,0.00239631,0.001201518,0.001619154,0.000125934,0.006526741,0.00089049,6.926e-05,0.0001932,0.5649,0.0001932,0.04738,0.8469
0.001927984,0.00485263,0.000154818,0.00184611594128527,0.001909389,0.000765363,0.001600283,0.000145465,0.009158086,0.000968429,2.844e-05,0.0001924,0.7137,0.0001476,0.03938,0.8754
0.001760868,0.004130874,0.000122795,0.00192426728893599,0.001387281,0.001216152,0.001797367,0.000171151,0.004567968,0.000661633,8.697e-05,0.0001935,0.5226,0.0001585,0.03195,0.8483
0.002110484,0.004583995,0.000161117,0.00181729760806928,0.001752104,0.0007064,0.001273648,0.000110663,0.006346699,0.000801986,0.0001006,0.0001941,0.5,0.0001766,0.02694,0.8182
0.002083742,0.005109596,7.01e-05,0.00169650785293463,0.002728069,0.001287322,0.001810177,0.000145408,0.006548413,0.000734495,5.306e-05,0.0001933,0.609,0.0001606,0.03282,0.8544
0.002270442,0.004370411,0.000100331,0.0016105104458376,0.002577826,0.000872148,0.001910845,0.000138273,0.005743341,0.000672259,7.962e-05,0.0001926,0.5385,0.0001886,0.03515,0.8233
0.001916588,0.004959144,0.000179895,0.00185683963098851,0.001795087,0.001073919,0.001591438,0.000134278,0.006184465,0.000755509,9.811e-05,0.0001934,0.5,8.995e-05,0.0348,0.9365
0.002927005,0.004155474,0.00014866,0.00149254654749417,0.002640839,0.000828868,0.002017275,0.000133496,0.006069672,0.000800384,3.871e-05,0.0001939,0.661,0.0001423,0.03585,0.861
0.00188162,0.004237371,0.000172136,0.00185569788032572,0.001995868,0.000873803,0.001609818,0.000153622,0.005829411,0.000819702,6.315e-05,0.0001943,0.5724,0.0001742,0.05481,0.8729
0.001990667,0.004824314,0.000213989,0.00175812981803752,0.002014524,0.000712157,0.00161458,0.00014729,0.006918887,0.000840849,5.207e-05,0.0001948,0.6148,0.000178,0.03245,0.8347
0.002214756,0.00571509,0.000112606,0.00167026498979568,0.002848417,0.001063656,0.001782219,0.000150451,0.00926798,0.00090833,5.988e-05,0.0001934,0.599,0.000143,0.03871,0.8743
0.002509697,0.004368248,0.000161899,0.0016289141507386,0.002115033,0.00093083,0.001755227,0.000127795,0.00729879,0.000956417,7.188e-05,0.0001941,0.5558,0.0001659,0.0317,0.8388
0.001973247,0.004820576,0.000214924,0.00178439330673089,0.002607657,0.001462499,0.001257297,0.000110626,0.006929223,0.000887145,0.0001001,0.0001937,0.5,0.0002143,0.04775,0.8394
0.001804759,0.003798492,0.00013545,0.00190064637245355,0.00183742,0.000742342,0.001234969,0.000115791,0.006474296,0.000838941,3.352e-05,0.000192,0.6925,9.938e-05,0.02851,0.9019
0.0018475,0.005481515,0.000162094,0.00188014557886973,0.001545126,0.000760619,0.001687155,0.00015913,0.006742418,0.000609773,3.42e-05,0.0001934,0.6838,0.0001364,0.0407,0.8787
