F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2,V1
0.6349,0.0001775,0.000796458,0.004741,89.26,0.000625751,0.001774,0.003226426,0.000409529,1.74E-06,0.0002319,1.303,0.00005691,0.02197,0.8989,3224
0.6349,0.0001775,0.000531482,0.004741,89.26,0.000862756,0.001774,0.002393601,0.000351673,2.92E-06,0.0002621,1.199,0.0000565,0.02225,0.9015,3224
0.6349,0.0001775,0.001067278,0.004741,89.26,0.000623163,0.001774,0.0033608,0.000352067,6.92E-06,0.0003262,1.02,0.0001126,0.02403,0.808,3224
0.6349,0.0001775,0.000954012,0.004741,89.26,0.000770635,0.001774,0.003879682,0.000460572,1.74E-06,0.000234,1.313,0.00006307,0.02237,0.889,3224
0.6349,0.0001775,0.00062892,0.004741,89.26,0.000637792,0.001774,0.00254763,0.000332807,1.00E-06,0.0001871,1.421,0.00008303,0.0233,0.853,3224
0.6349,0.0001775,0.001411922,0.004741,89.26,0.000681971,0.001774,0.003826787,0.000396644,7.26E-06,0.0003378,1.014,0.00009432,0.02328,0.8273,3224
0.6349,0.0001775,0.000660916,0.004741,89.26,0.000567095,0.001774,0.003067402,0.00038721,3.41E-06,0.0002708,1.163,0.00005474,0.02192,0.9091,3224
0.6349,0.0001775,0.000630063,0.004741,89.26,0.000513719,0.001774,0.003037636,0.000426155,1.81E-05,0.0004224,0.7969,0.0001037,0.02259,0.8143,3224
0.6349,0.0001775,0.000917746,0.004741,89.26,0.000729371,0.001774,0.003824803,0.000407529,1.00E-06,0.0001756,1.423,0.000063,0.02167,0.8831,3224
0.6349,0.0001775,0.000786118,0.004741,89.26,0.000766539,0.001774,0.002378685,0.000312403,2.29E-06,0.0002654,1.253,0.00007424,0.02418,0.8731,3224
0.6349,0.0001775,0.000694292,0.004741,89.26,0.000776145,0.001774,0.00215032,0.000342623,1.08E-06,0.0002054,1.406,0.0001224,0.02388,0.7937,3224
0.6349,0.0001775,0.000920534,0.004741,89.26,0.00061893,0.001774,0.003344501,0.00049865,7.39E-06,0.0003061,0.9906,0.0001181,0.02298,0.8008,3224
0.6349,0.0001775,0.000774092,0.004741,89.26,0.000601747,0.001774,0.002235368,0.000347859,1.00E-06,0.0002052,1.411,0.00009848,0.02318,0.8201,3224
0.6349,0.0001775,0.000912507,0.004741,89.26,0.000744088,0.001774,0.002893303,0.000377102,1.45E-05,0.0003792,0.8747,0.0000959,0.02333,0.8296,3224
0.6349,0.0001775,0.001362603,0.004741,89.26,0.000756319,0.001774,0.004402868,0.000492521,3.07E-06,0.0002808,1.18,0.00007313,0.02322,0.8663,3224
0.6349,0.0001775,0.001032097,0.004741,89.26,0.000668727,0.001774,0.003234666,0.000329122,2.00E-05,0.0003988,0.8051,0.00008383,0.02256,0.8427,3224
0.6349,0.0001775,0.000591573,0.004741,89.26,0.00077628,0.001774,0.002866727,0.000433702,1.65E-06,0.0002307,1.313,0.00004634,0.02272,0.9358,3224
0.6349,0.0001775,0.000904539,0.004741,89.26,0.000693248,0.001774,0.003142305,0.00038951,5.21E-06,0.0003196,1.081,0.00007506,0.02268,0.8598,3224
0.6349,0.0001775,0.000753103,0.004741,89.26,0.000664763,0.001774,0.002127236,0.000295261,1.64E-06,0.0002271,1.312,0.00009147,0.02303,0.8327,3224
0.6349,0.0001775,0.001350661,0.004741,89.26,0.000656536,0.001774,0.004695025,0.000405779,6.97E-06,0.0003124,1.004,0.00009268,0.02216,0.8217,3224
0.6349,0.0001775,0.000730033,0.004741,89.26,0.000730275,0.001774,0.003292293,0.000404181,1.01E-05,0.0003811,0.945,0.0001486,0.02434,0.7725,3224
0.6349,0.0001775,0.000584147,0.004741,89.26,0.000687915,0.001774,0.00413048,0.000423745,7.56E-06,0.000337,0.9995,0.00004545,0.02245,0.937,3224
0.6349,0.0001775,0.000685549,0.004741,89.26,0.000931713,0.001774,0.002568933,0.000326589,1.30E-06,0.0002101,1.357,0.0001231,0.02328,0.785,3224
0.6349,0.0001775,0.001013663,0.004741,89.26,0.000655406,0.001774,0.003506105,0.000448321,5.24E-06,0.000291,1.072,0.0001016,0.02225,0.8065,3224
0.6349,0.0001775,0.000870422,0.004741,89.26,0.000616452,0.001774,0.002752228,0.000413325,2.21E-06,0.0002589,1.262,0.00005646,0.02166,0.8985,3224
0.6349,0.0001775,0.001111114,0.004741,89.26,0.000635363,0.001774,0.003333768,0.000360978,1.56E-06,0.0002244,1.325,0.00006888,0.02221,0.8773,3224
0.6349,0.0001775,0.000803315,0.004741,89.26,0.000824305,0.001774,0.00276841,0.000338677,5.44E-06,0.0003065,1.074,0.00009197,0.02211,0.828,3224
0.6349,0.0001775,0.000866451,0.004741,89.26,0.000704258,0.001774,0.002514306,0.000346449,1.41E-05,0.0004335,0.8699,0.0000843,0.02275,0.8474,3224
0.6349,0.0001775,0.000843258,0.004741,89.26,0.000767866,0.001774,0.002480373,0.000349711,1.00E-06,0.0001954,1.422,0.00005528,0.0218,0.9029,3224
0.6349,0.0001775,0.000649349,0.004741,89.26,0.000805244,0.001774,0.002539903,0.000360797,3.47E-06,0.0002816,1.152,0.0001121,0.02336,0.8001,3224
0.6349,0.0001775,0.000714142,0.004741,89.26,0.000588341,0.001774,0.002423158,0.000372362,2.77E-06,0.0002507,1.214,0.0001196,0.02281,0.7907,3224
0.6349,0.0001775,0.00115337,0.004741,89.26,0.00062319,0.001774,0.002941051,0.000297618,7.99E-06,0.0003601,0.9917,0.0001308,0.02253,0.7746,3224
0.6349,0.0001775,0.000842534,0.004741,89.26,0.000657203,0.001774,0.002809347,0.000396934,3.34E-06,0.0002789,1.159,0.00008469,0.02213,0.8439,3224
0.6349,0.0001775,0.000802229,0.004741,89.26,0.00065717,0.001774,0.002707474,0.000326091,1.99E-06,0.0002406,1.279,0.0001336,0.02382,0.7755,3224
0.6349,0.0001775,0.000847582,0.004741,89.26,0.000762714,0.001774,0.003461078,0.000474202,6.91E-06,0.0003144,1.023,0.00009799,0.02332,0.8241,3224
0.6349,0.0001775,0.000850569,0.004741,89.26,0.000661285,0.001774,0.003234014,0.000346887,7.63E-06,0.0003417,0.9929,0.00005788,0.02137,0.8932,3224
0.6349,0.0001775,0.00081405,0.004741,89.26,0.000750511,0.001774,0.003082618,0.000386534,7.71E-06,0.0003463,0.9891,0.00008935,0.02193,0.8347,3224
0.6349,0.0001775,0.001262594,0.004741,89.26,0.000594857,0.001774,0.004776167,0.000423788,1.00E-06,0.0001842,1.414,0.0001001,0.02237,0.8198,3224
0.6349,0.0001775,0.000687219,0.004741,89.26,0.000749817,0.001774,0.002634199,0.000408436,1.21E-06,0.000216,1.38,0.00009707,0.02412,0.8365,3224
0.6349,0.0001775,0.000930343,0.004741,89.26,0.000720787,0.001774,0.003366661,0.000444265,3.77E-06,0.0002797,1.141,0.00009198,0.02305,0.8345,3224
0.6349,0.0001775,0.001054317,0.004741,89.26,0.000611613,0.001774,0.004199371,0.000464685,5.24E-06,0.0003035,1.078,0.0001,0.02335,0.8201,3224
0.6349,0.0001775,0.001033614,0.004741,89.26,0.0007385,0.001774,0.003392467,0.000392881,3.18E-06,0.0002794,1.169,0.00007681,0.02229,0.8558,3224
0.6349,0.0001775,0.000616177,0.004741,89.26,0.000615042,0.001774,0.002991297,0.00040104,1.35E-05,0.0003586,0.8585,0.0001609,0.02415,0.7528,3224
0.6349,0.0001775,0.001458317,0.004741,89.26,0.000755744,0.001774,0.004166698,0.000349811,4.81E-06,0.0002996,1.086,0.00004203,0.02213,0.9509,3224
0.6349,0.0001775,0.000556368,0.004741,89.26,0.000844814,0.001774,0.00249499,0.000412177,6.50E-06,0.0003092,1.01,0.0001374,0.02435,0.7799,3224
0.6349,0.0001775,0.001017899,0.004741,89.26,0.000867589,0.001774,0.003692165,0.000427346,1.67E-06,0.0002216,1.311,0.00008714,0.02189,0.8345,3224
0.6349,0.0001775,0.000723327,0.004741,89.26,0.000681601,0.001774,0.002844403,0.000370344,1.28E-06,0.0002066,1.374,0.00007601,0.0222,0.8596,3224
0.6349,0.0001775,0.000696966,0.004741,89.26,0.000787156,0.001774,0.002885684,0.000352686,1.90E-05,0.0004197,0.8192,0.0000931,0.02298,0.8321,3224
0.6349,0.0001775,0.000733837,0.004741,89.26,0.000687951,0.001774,0.002814472,0.000437556,3.57E-06,0.0002992,1.15,0.00008718,0.02262,0.8391,3224
0.6349,0.0001775,0.001019663,0.004741,89.26,0.000804975,0.001774,0.00320488,0.000379515,7.22E-06,0.0003094,0.9984,0.00006659,0.02245,0.8714,3224
0.6349,0.0001775,0.000793652,0.004741,89.26,0.000769942,0.001774,0.002675051,0.00037391,2.19E-06,0.0002479,1.249,0.0001287,0.0237,0.7804,3224
0.6349,0.0001775,0.000746978,0.004741,89.26,0.000609579,0.001774,0.003147991,0.000360889,1.43E-06,0.0002259,1.345,0.00008009,0.02341,0.8537,3224
0.6349,0.0001775,0.001165201,0.004741,89.26,0.000610779,0.001774,0.004329854,0.000421276,6.31E-06,0.0003238,1.042,0.0001065,0.02296,0.8102,3224
0.6349,0.0001775,0.000954204,0.004741,89.26,0.000644863,0.001774,0.002353435,0.000312386,1.70E-06,0.0002351,1.306,0.0001029,0.02257,0.8096,3224
0.6349,0.0001775,0.000640675,0.004741,89.26,0.000547506,0.001774,0.001826212,0.000316113,9.56E-06,0.0003355,0.9501,0.000115,0.02408,0.8099,3224
0.6349,0.0001775,0.000862742,0.004741,89.26,0.000680164,0.001774,0.002861633,0.000341356,3.24E-06,0.0002772,1.171,0.000111,0.02237,0.7968,3224
0.6349,0.0001775,0.00075194,0.004741,89.26,0.000756424,0.001774,0.00241046,0.000336884,1.21E-06,0.0002042,1.372,0.0000749,0.02231,0.8629,3224
0.6349,0.0001775,0.000928238,0.004741,89.26,0.000504133,0.001774,0.003735879,0.000402451,1.00E-06,0.0001864,1.415,0.00007596,0.02208,0.8552,3224
0.6349,0.0001775,0.000953209,0.004741,89.26,0.000630417,0.001774,0.003591738,0.000429599,1.53E-06,0.0002152,1.329,0.00008284,0.02171,0.8407,3224
0.6349,0.0001775,0.000761621,0.004741,89.26,0.000655254,0.001774,0.003990771,0.000488708,5.18E-06,0.0003051,1.073,0.0000709,0.02318,0.873,3224
0.6349,0.0001775,0.001000258,0.004741,89.26,0.000610926,0.001774,0.00325638,0.000361635,3.49E-06,0.0002851,1.158,0.00005275,0.02139,0.91,3224
0.6349,0.0001775,0.000741743,0.004741,89.26,0.000789524,0.001774,0.002403731,0.000335298,8.41E-06,0.0003347,0.9737,0.0001232,0.02289,0.7825,3224
0.6349,0.0001775,0.000895243,0.004741,89.26,0.00072127,0.001774,0.002777903,0.000415552,5.51E-06,0.0003239,1.073,0.00006971,0.02341,0.8822,3224
0.6349,0.0001775,0.000965737,0.004741,89.26,0.000605653,0.001774,0.003403254,0.000404576,2.83E-06,0.0002494,1.194,0.00007954,0.02258,0.8523,3224
0.6349,0.0001775,0.000618971,0.004741,89.26,0.000838621,0.001774,0.002304671,0.000357345,1.26E-06,0.0002105,1.374,0.00008737,0.02222,0.8382,3224
0.6349,0.0001775,0.000974354,0.004741,89.26,0.000790552,0.001774,0.002483676,0.000324688,1.06E-05,0.0003421,0.9386,0.00005873,0.02208,0.8988,3224
0.6349,0.0001775,0.000992853,0.004741,89.26,0.000787195,0.001774,0.003710985,0.000470194,1.00E-06,0.0001533,1.431,0.00007496,0.02313,0.871,3224
0.6349,0.0001775,0.000882328,0.004741,89.26,0.000699199,0.001774,0.002912427,0.000349802,5.83E-06,0.0003207,1.048,0.00009544,0.02291,0.8227,3224
0.6349,0.0001775,0.000956596,0.004741,89.26,0.000718635,0.001774,0.003071177,0.000373383,1.13E-06,0.0002113,1.398,0.000103,0.02397,0.8234,3224
0.6349,0.0001775,0.000959572,0.004741,89.26,0.000693645,0.001774,0.003492505,0.000424384,8.69E-06,0.0003352,0.9512,0.0001038,0.02343,0.8121,3224
0.6349,0.0001775,0.00086024,0.004741,89.26,0.000626158,0.001774,0.003534285,0.000413653,1.45E-06,0.0002316,1.336,0.00004495,0.02296,0.9412,3224
0.6349,0.0001775,0.000604244,0.004741,89.26,0.000772,0.001774,0.003376872,0.00046229,1.77E-06,0.000233,1.305,0.00008281,0.0219,0.8415,3224
0.6349,0.0001775,0.00093074,0.004741,89.26,0.000671803,0.001774,0.002288666,0.000340448,6.59E-06,0.0003138,1.023,0.0001096,0.02288,0.801,3224
0.6349,0.0001775,0.00087449,0.004741,89.26,0.000825869,0.001774,0.002899369,0.000402645,7.97E-06,0.0003332,0.9868,0.00008867,0.02283,0.8386,3224
0.6349,0.0001775,0.000942651,0.004741,89.26,0.000578119,0.001774,0.003341006,0.000407736,1.96E-05,0.0004309,0.8184,0.00008706,0.02178,0.8334,3224
0.6349,0.0001775,0.00099532,0.004741,89.26,0.000586198,0.001774,0.002698695,0.000431304,1.00E-06,0.0001804,1.414,0.00006663,0.0226,0.8809,3224
0.6349,0.0001775,0.000697385,0.004741,89.26,0.000818776,0.001774,0.002236862,0.000290129,1.17E-05,0.0003654,0.9195,0.0001038,0.02308,0.8174,3224
0.6349,0.0001775,0.00086645,0.004741,89.26,0.000716956,0.001774,0.00326713,0.000429295,1.08E-05,0.0003305,0.8837,0.00007001,0.02189,0.8624,3224
0.6349,0.0001775,0.000725235,0.004741,89.26,0.00063496,0.001774,0.002903024,0.000476859,4.96E-06,0.0002889,1.074,0.0001485,0.02363,0.7616,3224
0.6349,0.0001775,0.000841229,0.004741,89.26,0.00078983,0.001774,0.003251152,0.000347201,1.81E-06,0.0002237,1.303,0.0000487,0.02278,0.9363,3224
0.6349,0.0001775,0.000767437,0.004741,89.26,0.000715994,0.001774,0.00292119,0.000434376,1.77E-06,0.0002433,1.29,0.00008487,0.0229,0.8486,3224
0.6349,0.0001775,0.000951016,0.004741,89.26,0.000699894,0.001774,0.003005723,0.000355081,2.00E-05,0.0003924,0.7932,0.00009715,0.02288,0.8282,3224
0.6349,0.0001775,0.00098591,0.004741,89.26,0.000603582,0.001774,0.003185061,0.000345439,5.58E-06,0.0003172,1.071,0.00007197,0.02295,0.8699,3224
0.6349,0.0001775,0.000767286,0.004741,89.26,0.000822318,0.001774,0.003313751,0.000459246,3.42E-06,0.0002628,1.184,0.0000745,0.0229,0.8674,3224
0.6349,0.0001775,0.000729369,0.004741,89.26,0.000800432,0.001774,0.002906595,0.000410402,1.34E-05,0.0003673,0.88,0.00008409,0.02268,0.8457,3224
0.6349,0.0001775,0.001052685,0.004741,89.26,0.000652363,0.001774,0.003523135,0.000409749,4.44E-06,0.0003096,1.099,0.00009741,0.02348,0.8282,3224
0.6349,0.0001775,0.000705398,0.004741,89.26,0.000729362,0.001774,0.003005416,0.000437083,1.61E-06,0.0002283,1.312,0.0001973,0.02398,0.7218,3224
0.6349,0.0001775,0.000604012,0.004741,89.26,0.000646166,0.001774,0.002386599,0.0003516,1.65E-06,0.00023,1.316,0.0000708,0.02292,0.868,3224
0.6349,0.0001775,0.000623439,0.004741,89.26,0.000765091,0.001774,0.002618332,0.000396824,1.23E-05,0.0003866,0.9116,0.00008025,0.02337,0.8579,3224
0.6349,0.0001775,0.000831689,0.004741,89.26,0.000660039,0.001774,0.003378834,0.000425938,4.89E-06,0.0003079,1.102,0.00006891,0.02191,0.8651,3224
0.6349,0.0001775,0.000625363,0.004741,89.26,0.000673817,0.001774,0.003298942,0.000448526,1.00E-06,0.0001888,1.43,0.00006812,0.02243,0.8732,3224
0.6349,0.0001775,0.001269161,0.004741,89.26,0.000624231,0.001774,0.004141058,0.000438406,1.04E-05,0.0003348,0.9394,0.00009743,0.02242,0.8232,3224
0.6349,0.0001775,0.000717808,0.004741,89.26,0.000729176,0.001774,0.003075768,0.000416744,3.07E-06,0.0002696,1.188,0.0001379,0.02351,0.7737,3224
0.6349,0.0001775,0.001099267,0.004741,89.26,0.000792926,0.001774,0.003375423,0.000398216,5.87E-06,0.0002973,1.048,0.00009811,0.02289,0.8226,3224
0.6349,0.0001775,0.000867331,0.004741,89.26,0.000625161,0.001774,0.002827956,0.000416916,2.59E-06,0.0002631,1.228,0.0001151,0.02311,0.7959,3224
0.6349,0.0001775,0.001114767,0.004741,89.26,0.000677783,0.001774,0.003603954,0.000365169,2.01E-06,0.0002322,1.281,0.0001313,0.02301,0.7812,3224
0.6349,0.0001775,0.000611377,0.004741,89.26,0.000672404,0.001774,0.002719138,0.000373672,1.81E-06,0.0002444,1.293,0.0001175,0.02397,0.7995,3224
0.6349,0.0001775,0.00086228,0.004741,89.26,0.000756562,0.001774,0.003037891,0.000444573,4.73E-06,0.0003171,1.095,0.00008341,0.02268,0.8435,3224
0.6349,0.0001775,0.000877816,0.004741,89.26,0.000581081,0.001774,0.003035767,0.000367934,1.01E-06,0.0002054,1.42,0.00006629,0.02326,0.8845,3224
0.6349,0.0001775,0.001220128,0.004741,89.26,0.000609541,0.001774,0.004301234,0.000399653,3.63E-06,0.0002858,1.149,0.00005458,0.02187,0.9086,3224
0.6349,0.0001775,0.000810842,0.004741,89.26,0.000646428,0.001774,0.002286877,0.000451066,1.99E-06,0.0002494,1.288,0.00008861,0.02397,0.846,3224
0.6349,0.0001775,0.000722935,0.004741,89.26,0.000806785,0.001774,0.00273931,0.000444285,1.11E-05,0.0003584,0.9294,0.0001023,0.02215,0.8122,3224
0.6349,0.0001775,0.000737888,0.004741,89.26,0.000655878,0.001774,0.002282986,0.000364633,5.31E-06,0.0003172,1.072,0.00008023,0.02287,0.8536,3224
0.6349,0.0001775,0.000761967,0.004741,89.26,0.000687182,0.001774,0.002273981,0.000308183,4.30E-06,0.0002864,1.121,0.00008715,0.02267,0.8364,3224
0.6349,0.0001775,0.000740964,0.004741,89.26,0.000760731,0.001774,0.002666697,0.000404376,1.24E-06,0.0002153,1.376,0.00007378,0.02263,0.8593,3224
0.6349,0.0001775,0.00088605,0.004741,89.26,0.00070656,0.001774,0.003211031,0.000455775,2.84E-06,0.0002615,1.205,0.00005907,0.02126,0.8909,3224
0.6349,0.0001775,0.000987014,0.004741,89.26,0.000713358,0.001774,0.003328948,0.000424959,1.10E-06,0.0001946,1.398,0.00004142,0.02224,0.9533,3224
0.6349,0.0001775,0.000796697,0.004741,89.26,0.000801181,0.001774,0.002829075,0.000328863,1.00E-06,0.0001732,1.42,0.00006583,0.02213,0.8738,3224
0.6349,0.0001775,0.001220945,0.004741,89.26,0.000693317,0.001774,0.004468326,0.000461323,4.69E-06,0.0003026,1.1,0.00006816,0.02237,0.8758,3224
0.6349,0.0001775,0.000746609,0.004741,89.26,0.000732583,0.001774,0.002682501,0.000355271,1.00E-06,0.0001879,1.412,0.00006213,0.02211,0.8857,3224
0.6349,0.0001775,0.000709308,0.004741,89.26,0.000646449,0.001774,0.002904626,0.000429694,1.00E-06,0.000157,1.432,0.00008563,0.02197,0.8372,3224
0.6349,0.0001775,0.000922098,0.004741,89.26,0.000642893,0.001774,0.003938556,0.000425137,1.00E-05,0.0003514,0.9406,0.00007119,0.02295,0.8709,3224
0.6349,0.0001775,0.000780232,0.004741,89.26,0.000702473,0.001774,0.002678965,0.000341966,1.31E-05,0.000388,0.8816,0.0001079,0.02225,0.8016,3224
0.6349,0.0001775,0.000969511,0.004741,89.26,0.000777907,0.001774,0.003388641,0.000441462,7.63E-06,0.0003203,0.9937,0.00008842,0.02206,0.8307,3224
0.6349,0.0001775,0.000806909,0.004741,89.26,0.00071494,0.001774,0.003245979,0.000396792,1.34E-05,0.0003645,0.9011,0.00004653,0.02243,0.9391,3224
0.6349,0.0001775,0.001054515,0.004741,89.26,0.000740856,0.001774,0.003581656,0.000435754,1.03E-06,0.0002104,1.408,0.0001064,0.02286,0.8021,3224
0.6349,0.0001775,0.000711727,0.004741,89.26,0.000763196,0.001774,0.003013593,0.000467948,1.55E-06,0.0002303,1.323,0.00005399,0.022,0.9103,3224
0.6349,0.0001775,0.000649473,0.004741,89.26,0.00073188,0.001774,0.002780782,0.000388933,2.32E-05,0.000398,0.7487,0.0001313,0.02372,0.7818,3224
0.6349,0.0001775,0.000625952,0.004741,89.26,0.000604957,0.001774,0.002291862,0.000348944,6.45E-06,0.0003203,1.03,0.0000738,0.02178,0.8576,3224
0.6349,0.0001775,0.000811843,0.004741,89.26,0.000672684,0.001774,0.004091331,0.000484989,3.31E-06,0.0002812,1.174,0.00006777,0.02261,0.8766,3224
0.6349,0.0001775,0.000844468,0.004741,89.26,0.000746548,0.001774,0.003489231,0.000455543,1.21E-05,0.0003989,0.8917,0.00007608,0.02242,0.8547,3224
0.6349,0.0001775,0.000963947,0.004741,89.26,0.00076961,0.001774,0.002833336,0.000294037,2.89E-06,0.0002711,1.2,0.00009874,0.02293,0.8185,3224
0.6349,0.0001775,0.00066472,0.004741,89.26,0.000599518,0.001774,0.002969461,0.000433644,2.95E-06,0.0002468,1.192,0.00008264,0.02307,0.8456,3224
0.6349,0.0001775,0.000935108,0.004741,89.26,0.000656211,0.001774,0.003305164,0.000395247,4.28E-06,0.0002634,1.074,0.00006328,0.02238,0.8928,3224
0.6349,0.0001775,0.000616315,0.004741,89.26,0.000650346,0.001774,0.002755592,0.000412957,9.62E-06,0.0003401,0.9354,0.0000789,0.02206,0.8524,3224
0.6349,0.0001775,0.000612263,0.004741,89.26,0.000796545,0.001774,0.002699562,0.000404656,3.13E-06,0.0002719,1.171,0.000068,0.02276,0.8783,3224
0.6349,0.0001775,0.000599984,0.004741,89.26,0.00066995,0.001774,0.003594021,0.000495436,1.59E-05,0.0003744,0.8547,0.00005155,0.02227,0.9226,3224
0.6349,0.0001775,0.000761384,0.004741,89.26,0.000747924,0.001774,0.002978939,0.000366284,1.49E-06,0.0002274,1.33,0.00009307,0.02227,0.8264,3224
0.6349,0.0001775,0.001207504,0.004741,89.26,0.0005397,0.001774,0.003346449,0.000376198,1.40E-06,0.0002092,1.36,0.0001062,0.02271,0.8085,3224
0.6349,0.0001775,0.000682384,0.004741,89.26,0.000633408,0.001774,0.002649213,0.000421619,5.94E-06,0.0003227,1.043,0.00007788,0.02155,0.8494,3224
0.6349,0.0001775,0.000575573,0.004741,89.26,0.000707733,0.001774,0.002816375,0.000462301,1.76E-06,0.0002398,1.304,0.00006692,0.02292,0.8824,3224
0.6349,0.0001775,0.00070606,0.004741,89.26,0.00080474,0.001774,0.0022463,0.000326372,3.82E-06,0.0002645,1.135,0.00005216,0.02159,0.9091,3224
0.6349,0.0001775,0.000929802,0.004741,89.26,0.000931966,0.001774,0.003004412,0.000407882,9.62E-06,0.0003444,0.9247,0.0001073,0.0231,0.8053,3224
0.6349,0.0001775,0.001080769,0.004741,89.26,0.000639927,0.001774,0.003403693,0.000351091,1.00E-06,0.0001695,1.418,0.00007058,0.02322,0.8745,3224
0.6349,0.0001775,0.000728353,0.004741,89.26,0.000629216,0.001774,0.002607614,0.000396695,4.64E-06,0.0003027,1.106,0.00009202,0.02412,0.8364,3224
0.6349,0.0001775,0.000732777,0.004741,89.26,0.000739387,0.001774,0.002977307,0.000442393,2.06E-06,0.0002399,1.251,0.00007023,0.02218,0.87,3224
0.6349,0.0001775,0.000869164,0.004741,89.26,0.000771925,0.001774,0.004242662,0.000431447,4.74E-06,0.0003058,1.094,0.00006729,0.02233,0.8792,3224
0.6349,0.0001775,0.000669412,0.004741,89.26,0.000606153,0.001774,0.003463569,0.000476102,4.92E-06,0.0002894,1.105,0.00009127,0.0219,0.8231,3224
0.6349,0.0001775,0.000959963,0.004741,89.26,0.000642571,0.001774,0.002512034,0.000382471,8.12E-06,0.0003466,0.9863,0.0000858,0.02193,0.8391,3224
0.6349,0.0001775,0.000731347,0.004741,89.26,0.000780539,0.001774,0.001628646,0.000245893,1.00E-06,0.0001794,1.42,0.00008295,0.02337,0.8475,3224
0.6349,0.0001775,0.000895205,0.004741,89.26,0.00087396,0.001774,0.002905343,0.000348634,1.05E-05,0.0003661,0.9062,0.0000644,0.02159,0.8863,3224
0.6349,0.0001775,0.00086942,0.004741,89.26,0.000863494,0.001774,0.00327684,0.000456641,1.15E-05,0.0003631,0.9273,0.00005551,0.02239,0.9086,3224
0.6349,0.0001775,0.000798887,0.004741,89.26,0.000598123,0.001774,0.003040837,0.000433039,2.36E-06,0.0002526,1.247,0.00007211,0.02184,0.8636,3224
0.6349,0.0001775,0.001076106,0.004741,89.26,0.000701947,0.001774,0.003085925,0.000375712,3.49E-06,0.0002563,1.14,0.00006579,0.0222,0.883,3224
0.6349,0.0001775,0.001170386,0.004741,89.26,0.00061877,0.001774,0.003643283,0.000347066,1.00E-06,0.0001596,1.428,0.00008317,0.02176,0.8394,3224
0.6349,0.0001775,0.000739821,0.004741,89.26,0.00074034,0.001774,0.003575404,0.000425995,2.45E-06,0.0002603,1.23,0.00006584,0.02289,0.886,3224
0.6349,0.0001775,0.000686793,0.004741,89.26,0.000626428,0.001774,0.002723564,0.000367894,2.14E-06,0.0002419,1.262,0.0001046,0.02249,0.8098,3224
0.6349,0.0001775,0.000816172,0.004741,89.26,0.000685504,0.001774,0.002592736,0.000419809,8.69E-06,0.0003557,0.9795,0.00007865,0.02279,0.859,3224
0.6349,0.0001775,0.000748631,0.004741,89.26,0.000701943,0.001774,0.002547229,0.00036631,4.41E-06,0.0002965,1.113,0.00006215,0.02162,0.889,3224
0.6349,0.0001775,0.000697472,0.004741,89.26,0.000727172,0.001774,0.002032491,0.000302283,3.47E-06,0.0002876,1.166,0.00006948,0.0235,0.8823,3224
0.6349,0.0001775,0.000681361,0.004741,89.26,0.000647411,0.001774,0.003476009,0.000454866,1.00E-06,0.0001756,1.422,0.00009012,0.02248,0.8301,3224
0.6349,0.0001775,0.000832229,0.004741,89.26,0.00068552,0.001774,0.003595893,0.000416915,1.52E-06,0.0002185,1.336,0.00004834,0.02122,0.9212,3224
0.6349,0.0001775,0.000752315,0.004741,89.26,0.000687805,0.001774,0.002591854,0.000325901,6.63E-06,0.0003186,1.018,0.00008345,0.02239,0.8397,3224
0.6349,0.0001775,0.000541005,0.004741,89.26,0.000772637,0.001774,0.00177083,0.000324511,3.61E-06,0.0002813,1.144,0.0001046,0.0228,0.8137,3224
0.6349,0.0001775,0.000998625,0.004741,89.26,0.000716389,0.001774,0.003040206,0.000384903,1.06E-05,0.0003576,0.9266,0.0001132,0.02342,0.7975,3224
0.6349,0.0001775,0.001073978,0.004741,89.26,0.000828223,0.001774,0.003027717,0.0003838,1.00E-06,0.0001863,1.417,0.00008993,0.02308,0.8392,3224
0.6349,0.0001775,0.000988863,0.004741,89.26,0.000623118,0.001774,0.003519725,0.000428924,1.13E-05,0.0003386,0.9041,0.00008444,0.02313,0.847,3224
0.6349,0.0001775,0.000617681,0.004741,89.26,0.000740609,0.001774,0.002727969,0.000413024,1.42E-06,0.0002069,1.338,0.0001003,0.02246,0.8136,3224
0.6349,0.0001775,0.001029907,0.004741,89.26,0.000581607,0.001774,0.003064339,0.00036707,2.24E-06,0.0002547,1.247,0.000111,0.02343,0.803,3224
0.6349,0.0001775,0.000589834,0.004741,89.26,0.000802357,0.001774,0.002422582,0.000361233,1.57E-06,0.0002243,1.331,0.0000857,0.02336,0.8465,3224
0.6349,0.0001775,0.000995401,0.004741,89.26,0.000638126,0.001774,0.003286327,0.00031609,1.12E-06,0.0002174,1.393,0.00006007,0.02124,0.889,3224
0.6349,0.0001775,0.001037652,0.004741,89.26,0.000597419,0.001774,0.003399123,0.00038096,7.79E-06,0.0003088,0.9669,0.00009116,0.02162,0.8262,3224
0.6349,0.0001775,0.000891609,0.004741,89.26,0.000554875,0.001774,0.002864545,0.000416444,1.08E-05,0.0003462,0.9008,0.00006823,0.02294,0.8789,3224
0.6349,0.0001775,0.000675234,0.004741,89.26,0.000783867,0.001774,0.002385757,0.000342538,1.32E-05,0.000371,0.8565,0.00005101,0.02146,0.9143,3224
