kout,k12,k13,k21,k31,A1,B1,n,A2,B2,n2
0.002271313,0.002871053,0.003568866,0.003084505,0.000205264,3.57E-05,0.003355,0.85,0.0003347,0.06526,0.8019
0.001895771,0.003070592,0.004629304,0.001892099,0.000262547,3.49E-05,0.003575,0.8616,0.0001451,0.0317,0.8603
0.002171019,0.00352916,0.004110588,0.001925048,0.000203358,3.47E-05,0.003341,0.8549,0.0001605,0.04086,0.8592
0.002041358,0.004610697,0.005259608,0.00299342,0.000267185,3.19E-05,0.003426,0.8724,0.000125,0.03203,0.8739
0.002182597,0.002818827,0.004618547,0.002278935,0.000247637,3.43E-05,0.003648,0.8665,0.0002001,0.03039,0.8079
0.001970745,0.003208745,0.003437674,0.001715957,0.00025212,3.40E-05,0.003336,0.8581,0.0001812,0.0517,0.8735
0.00221917,0.002574913,0.004226615,0.00419073,0.000216097,4.10E-05,0.003543,0.8292,6.99E-05,0.03498,0.9724
0.001553875,0.003550355,0.004954042,0.001697276,0.000219868,4.04E-05,0.003681,0.8377,0.0002104,0.0397,0.8274
0.001703892,0.002199255,0.003987702,0.002847823,0.000254301,3.20E-05,0.003349,0.8691,0.0002527,0.06254,0.8395
0.002130897,0.002841085,0.003936106,0.002497414,0.000221994,3.58E-05,0.003592,0.8586,9.84E-05,0.0274,0.8955
0.002169846,0.004126923,0.003269225,0.002491586,0.00023,4.03E-05,0.003529,0.8299,0.000247,0.0382,0.7999
0.00159093,0.002766984,0.003983495,0.001948915,0.00020007,3.42E-05,0.003302,0.8519,0.0001289,0.03558,0.889
0.001829375,0.003343516,0.004008693,0.002136478,0.000256763,4.18E-05,0.00359,0.8292,0.000127,0.04279,0.906
0.002289576,0.004526998,0.003125673,0.001819701,0.000245103,3.93E-05,0.003462,0.8348,0.0001323,0.03234,0.8723
0.002010071,0.003815998,0.004088438,0.00353377,0.000239659,3.62E-05,0.003461,0.8504,0.0001311,0.03226,0.8848
0.002139519,0.004938681,0.003522402,0.002980501,0.000188943,3.73E-05,0.003512,0.8441,0.0001507,0.05019,0.8888
0.002034486,0.002451405,0.002825704,0.002984818,0.000236755,3.14E-05,0.003316,0.8717,0.000159,0.05159,0.8898
0.001746607,0.00427459,0.002748442,0.002509938,0.000219143,3.95E-05,0.003457,0.8354,0.0001582,0.03972,0.8672
0.001792808,0.003450337,0.004191524,0.002015154,0.000249266,3.56E-05,0.003334,0.8468,8.47E-05,0.03186,0.9349
0.002010291,0.003401734,0.006095957,0.002903931,0.000231655,3.12E-05,0.003352,0.871,0.0001105,0.02887,0.8947
0.002283163,0.00309768,0.003104248,0.002447595,0.000193942,4.51E-05,0.003883,0.8205,0.0001932,0.04738,0.8469
0.001689735,0.002765177,0.002840522,0.002609907,0.000193511,3.48E-05,0.003478,0.8573,0.0001476,0.03938,0.8754
0.001726217,0.002470378,0.003706455,0.002210787,0.000248938,3.20E-05,0.00339,0.8672,0.0001585,0.03195,0.8483
0.002025944,0.002214933,0.003547733,0.002503499,0.000255367,3.95E-05,0.003686,0.8435,0.0001766,0.02694,0.8182
0.001627884,0.002782611,0.003058441,0.002892041,0.000209243,4.37E-05,0.003727,0.8229,0.0001606,0.03282,0.8544
0.002041311,0.00395162,0.004924423,0.00260385,0.000220254,4.26E-05,0.003646,0.8236,0.0001886,0.03515,0.8233
0.001720652,0.003513915,0.003637968,0.002146283,0.000270759,3.57E-05,0.003495,0.8533,9.00E-05,0.0348,0.9365
0.002711382,0.004756293,0.00444788,0.00211505,0.000245014,3.57E-05,0.003549,0.854,0.0001423,0.03585,0.861
0.002691762,0.003439946,0.004016184,0.002052318,0.000263372,3.73E-05,0.003618,0.8504,0.0001742,0.05481,0.8729
0.001656544,0.002584161,0.003517212,0.002818746,0.000224143,3.47E-05,0.003358,0.8551,0.000178,0.03245,0.8347
0.001421531,0.003563835,0.004565904,0.002052973,0.000257688,4.23E-05,0.003623,0.8219,0.000143,0.03871,0.8743
0.001634496,0.0032264,0.003089704,0.002022025,0.000225373,3.61E-05,0.003682,0.8554,0.0001659,0.0317,0.8388
0.001566175,0.002954045,0.004582655,0.001933745,0.000218783,3.85E-05,0.003549,0.8419,0.0002143,0.04775,0.8394
0.001662329,0.003262578,0.003031718,0.002215556,0.000225004,4.10E-05,0.003557,0.8284,9.94E-05,0.02851,0.9019
0.001555286,0.002828587,0.004296238,0.001953581,0.000218136,3.33E-05,0.003537,0.8682,0.0001364,0.0407,0.8787
0.002067709,0.00227928,0.003227949,0.001934431,0.000217703,3.01E-05,0.003283,0.8738,0.0001879,0.07153,0.8894
0.001787243,0.003297768,0.003207335,0.001900151,0.000214494,3.28E-05,0.003737,0.8767,0.0001726,0.03132,0.8375
0.001797922,0.002649782,0.003492918,0.001782191,0.000271571,3.61E-05,0.00338,0.8439,0.0001524,0.03958,0.8793
0.002064301,0.003645241,0.003941831,0.002774895,0.000218394,3.84E-05,0.003524,0.8394,0.0002085,0.05103,0.851
0.001993701,0.002449211,0.003457282,0.001754174,0.00025289,3.54E-05,0.003577,0.8595,0.000162,0.04798,0.8746
0.001919601,0.003374038,0.00359375,0.002259026,0.000234074,3.59E-05,0.00358,0.8537,0.0002213,0.03496,0.8035
0.001923514,0.003037765,0.003067731,0.00176464,0.000213594,2.98E-05,0.003265,0.8764,0.0001347,0.03962,0.8862
0.001740022,0.00229384,0.004908713,0.002766343,0.000213605,3.31E-05,0.003395,0.86,0.0001888,0.0377,0.8516
0.001712065,0.003325419,0.003393718,0.001614375,0.000218431,4.16E-05,0.00374,0.8321,0.0001599,0.04138,0.8644
0.001822087,0.002784331,0.003105504,0.002270034,0.000248114,3.38E-05,0.003478,0.8611,0.0002599,0.04801,0.8107
0.002627896,0.002561637,0.003531528,0.002360719,0.00019353,2.94E-05,0.003196,0.8788,0.0001048,0.02971,0.893
0.001808013,0.002855272,0.003014913,0.002750349,0.000202153,3.16E-05,0.003499,0.8766,0.0001694,0.05011,0.8739
0.001836641,0.002880221,0.003359076,0.001815369,0.000247771,3.42E-05,0.003642,0.8619,0.0002648,0.03066,0.768
0.002638208,0.003129699,0.003769206,0.003588854,0.000249114,3.71E-05,0.003639,0.8531,9.91E-05,0.03281,0.9017
0.001777498,0.004340265,0.003147573,0.001998265,0.000213589,3.61E-05,0.003553,0.8499,0.0001044,0.03934,0.9267
0.002164595,0.004709788,0.003127481,0.002754327,0.000284383,3.77E-05,0.003369,0.8381,0.0002231,0.04778,0.8372
0.00170593,0.002364009,0.004386165,0.001638088,0.000255061,3.23E-05,0.003431,0.865,0.0001086,0.02757,0.8953
0.002259956,0.004754777,0.003378596,0.001897533,0.000225723,3.93E-05,0.003586,0.8368,0.0002872,0.0607,0.8232
0.001862399,0.003357015,0.004005981,0.002584423,0.000214265,3.42E-05,0.003424,0.858,9.95E-05,0.02641,0.8925
0.002347609,0.002627491,0.004244109,0.003055944,0.00024008,3.47E-05,0.003651,0.8601,0.0002083,0.04588,0.8361
0.001904782,0.002661491,0.004145309,0.002847086,0.000223315,3.20E-05,0.003381,0.8695,0.0001813,0.02771,0.8137
0.002206579,0.003430891,0.003284512,0.001838116,0.000230623,3.53E-05,0.003632,0.8609,0.0001972,0.04504,0.8452
0.001869019,0.00254771,0.005359983,0.002730133,0.000227083,3.66E-05,0.00352,0.8477,0.0002418,0.04709,0.8221
0.001921461,0.004357964,0.003404304,0.002347247,0.000235999,3.88E-05,0.003518,0.8358,0.0002617,0.03933,0.7982
0.002210261,0.003890177,0.002586538,0.002195168,0.000236569,3.74E-05,0.003603,0.8472,0.0002776,0.05019,0.816
0.002130153,0.003061507,0.004248357,0.002108418,0.000264332,4.42E-05,0.003782,0.821,0.0001268,0.03748,0.8892
0.001962433,0.003775915,0.00334483,0.002375971,0.000226354,3.19E-05,0.003466,0.8702,0.0001379,0.03131,0.8707
0.001761069,0.002765406,0.003677298,0.002754923,0.000204191,3.93E-05,0.003654,0.8416,0.0002094,0.03809,0.8262
0.002077758,0.003050432,0.00280074,0.002096796,0.000252609,4.00E-05,0.003453,0.8292,0.000228,0.0617,0.8639
0.001862888,0.004813721,0.004010784,0.003970416,0.000250618,3.13E-05,0.003305,0.8703,0.0002105,0.03931,0.8241
0.002145994,0.003876659,0.004031481,0.001636444,0.000222083,3.67E-05,0.003489,0.8443,0.000218,0.0479,0.8271
0.002070871,0.003684239,0.003268292,0.002701598,0.000254892,3.78E-05,0.003495,0.841,0.0001595,0.04907,0.8836
0.002379818,0.003014454,0.004051975,0.00199921,0.00019832,3.72E-05,0.003643,0.8482,0.0001682,0.04841,0.8866
0.002463311,0.004731438,0.003646739,0.002385425,0.000219296,3.37E-05,0.003416,0.8615,0.0001541,0.04754,0.8865
0.001771948,0.003045359,0.003104668,0.002088494,0.000218882,3.77E-05,0.00355,0.844,0.0001738,0.03885,0.8547
0.001883771,0.003310721,0.003727771,0.001392434,0.00020869,3.42E-05,0.00366,0.8683,0.0001555,0.04014,0.8761
0.001944131,0.003162362,0.004191173,0.002226383,0.000227638,3.21E-05,0.0035,0.8735,0.0001214,0.03944,0.9097
0.002543789,0.002342514,0.003410809,0.002533717,0.000228434,3.85E-05,0.003648,0.842,0.0001666,0.04216,0.8707
0.002385682,0.003201191,0.003774718,0.002650343,0.00019482,3.51E-05,0.003529,0.857,6.48E-05,0.03433,0.9793
0.00163914,0.002765913,0.003618509,0.00312315,0.000232551,3.90E-05,0.003709,0.845,0.000236,0.04414,0.8157
0.002503766,0.002941956,0.004585346,0.001181306,0.000252405,3.46E-05,0.003422,0.8614,0.0003149,0.04605,0.7853
0.001785953,0.003491131,0.002944473,0.00172137,0.000255445,3.44E-05,0.003366,0.8534,9.67E-05,0.03737,0.9361
0.001752051,0.003463614,0.003861975,0.002040266,0.000233174,3.34E-05,0.003552,0.8699,9.25E-05,0.03336,0.9419
0.00172154,0.002911212,0.004030306,0.001803787,0.000246697,3.26E-05,0.003582,0.8703,0.0001623,0.02794,0.8297
0.001808835,0.003610389,0.002748175,0.002197951,0.000253977,2.97E-05,0.003329,0.8827,0.0001448,0.03164,0.8615
0.001716444,0.002800422,0.003732486,0.002439815,0.000272315,3.33E-05,0.003373,0.8611,0.0001644,0.05111,0.8833
0.002292601,0.003239907,0.002775715,0.003269618,0.000217653,3.75E-05,0.003589,0.8464,0.000122,0.04042,0.8981
0.001720485,0.002907764,0.003818644,0.004724391,0.00025862,3.72E-05,0.00367,0.8489,0.0003816,0.05632,0.7707
0.001812775,0.003453523,0.00503997,0.002464478,0.000231629,3.56E-05,0.003685,0.8607,0.0002501,0.04754,0.8158
0.001948323,0.003392666,0.003292315,0.002913482,0.000199208,3.76E-05,0.003408,0.8409,7.40E-05,0.0235,0.9286
0.00192882,0.004221322,0.004146188,0.002349738,0.000195473,4.12E-05,0.003682,0.8327,0.0001536,0.04092,0.8851
0.002071361,0.003371236,0.004434568,0.001982184,0.000214015,4.14E-05,0.003773,0.8353,0.0001328,0.05054,0.9149
0.002210846,0.003237102,0.003855986,0.001981477,0.000228106,3.55E-05,0.003503,0.8549,0.0001341,0.03367,0.8769
0.002058392,0.004491158,0.00401247,0.002549113,0.000242002,4.17E-05,0.003606,0.8243,0.000229,0.05204,0.832
0.001385342,0.004959661,0.002817783,0.001712366,0.000228144,3.89E-05,0.003512,0.841,0.0001635,0.0401,0.8854
0.00216668,0.003133429,0.003752433,0.003366319,0.000220953,3.88E-05,0.003709,0.8448,0.0001471,0.04157,0.8855
0.001696158,0.003138778,0.003825916,0.003226145,0.000209606,3.67E-05,0.003691,0.8543,0.0001172,0.0432,0.9155
0.001991452,0.003709029,0.003096187,0.002956812,0.000263802,3.41E-05,0.003602,0.8697,0.0001329,0.03244,0.8802
0.002557805,0.002568828,0.003667447,0.003138329,0.000222859,4.32E-05,0.003689,0.823,0.0001928,0.05122,0.861
0.002042746,0.002825243,0.004105426,0.002328674,0.000259242,4.01E-05,0.003601,0.8368,0.0002707,0.05662,0.8247
0.00199822,0.003318795,0.003525954,0.002598529,0.000223454,4.11E-05,0.00347,0.8265,5.67E-05,0.04937,1.032
0.002273147,0.005454319,0.003528797,0.003370032,0.000229707,4.04E-05,0.003571,0.8324,0.0002556,0.03841,0.7971
0.001678926,0.002637345,0.003394495,0.002293567,0.000211747,3.86E-05,0.00355,0.8419,0.0001975,0.03295,0.8173
0.002270512,0.003608725,0.003847817,0.002048082,0.000225128,3.40E-05,0.003692,0.8714,9.27E-05,0.0238,0.8888
0.001852814,0.002788919,0.00460826,0.002351474,0.000234271,4.03E-05,0.003532,0.8331,0.0002255,0.03847,0.8111
0.00168725,0.004081091,0.002509394,0.002213293,0.000222287,4.22E-05,0.003593,0.8236,0.000245,0.0322,0.7826
0.001769088,0.003848015,0.004323884,0.002335921,0.000223694,4.15E-05,0.003531,0.825,0.0002122,0.03862,0.8241
0.002345958,0.003041736,0.004484171,0.001944161,0.000267707,3.94E-05,0.003605,0.8422,0.0001397,0.03561,0.874
0.001779829,0.003193959,0.004209249,0.002575744,0.000205401,3.62E-05,0.003692,0.8584,0.0001169,0.03394,0.8975
0.002906266,0.003277082,0.003589519,0.002969278,0.000283475,3.76E-05,0.003594,0.849,0.0001341,0.04323,0.8946
0.002337551,0.003155175,0.003141565,0.002440056,0.000226019,3.78E-05,0.003521,0.8427,9.31E-05,0.03481,0.9403
0.001457608,0.003789476,0.00418206,0.002040445,0.000222446,3.95E-05,0.003798,0.8452,0.0001058,0.03395,0.8983
0.002748043,0.003972136,0.004574996,0.001814907,0.000241228,3.41E-05,0.003378,0.8556,0.0001481,0.03661,0.8579
0.002166054,0.004085279,0.002976222,0.002568056,0.000243263,3.46E-05,0.003451,0.8607,0.0002079,0.04465,0.854
0.001840982,0.003727036,0.003090915,0.002870368,0.000229249,3.52E-05,0.003523,0.8589,0.0001954,0.03613,0.8315
0.001639624,0.004105942,0.003910721,0.002310613,0.000278104,3.26E-05,0.003253,0.8633,0.0002547,0.03225,0.7828
0.00153181,0.005001983,0.004021635,0.002164154,0.000217404,3.65E-05,0.003768,0.8558,0.0001349,0.04568,0.9025
0.001910754,0.004396718,0.002946554,0.002795241,0.000230194,3.73E-05,0.003481,0.8476,0.0001595,0.03446,0.8607
0.002628791,0.002210354,0.005291295,0.002081738,0.000246317,3.58E-05,0.003395,0.8524,8.11E-05,0.03313,0.9444
0.002023603,0.002930373,0.004131874,0.001858614,0.000287627,3.76E-05,0.003618,0.8498,0.0001445,0.02964,0.8412
0.002238235,0.002102886,0.0045445,0.001995921,0.000184597,3.64E-05,0.003596,0.8515,0.0001736,0.03223,0.8236
0.002573289,0.00259811,0.005189396,0.002415993,0.000213532,4.63E-05,0.003776,0.8144,0.000133,0.03288,0.8687
0.001964132,0.003024087,0.004004863,0.002553999,0.000219423,4.03E-05,0.003732,0.8375,0.0001452,0.0409,0.8766
0.002126129,0.002021387,0.004073842,0.003551458,0.000216627,3.25E-05,0.003391,0.8684,0.000177,0.03066,0.8409
0.002531293,0.002912983,0.003511272,0.002241541,0.000234964,3.91E-05,0.003597,0.8396,0.0001343,0.03366,0.8922
0.001696276,0.003736815,0.003492338,0.002096157,0.00018599,3.65E-05,0.003381,0.8465,0.0004554,0.05984,0.7627
0.002611716,0.002927364,0.004130985,0.00208075,0.000270328,3.64E-05,0.003527,0.8522,0.0001326,0.03423,0.8734
0.002001784,0.004553143,0.002903163,0.001874511,0.000230836,3.63E-05,0.003433,0.8447,0.0001829,0.03174,0.8285
0.001589673,0.003494277,0.002789928,0.002580694,0.000201085,3.36E-05,0.003435,0.8628,0.0001415,0.03242,0.8566
0.002237019,0.003091615,0.004046074,0.002494471,0.000240803,3.23E-05,0.003322,0.8667,0.0002975,0.06475,0.8271
0.002406577,0.003392037,0.003401287,0.002793871,0.000241081,4.13E-05,0.003718,0.8359,0.0001176,0.0394,0.9089
0.001744798,0.003795731,0.003936143,0.001907125,0.000225493,3.16E-05,0.00346,0.8735,0.0001424,0.03947,0.8795
0.001938687,0.003705196,0.003079337,0.002569054,0.00021519,3.23E-05,0.003383,0.8686,0.0001804,0.03059,0.8243
0.002006703,0.002847453,0.004051584,0.001685289,0.00024665,3.68E-05,0.003696,0.853,6.80E-05,0.04218,0.9869
0.002362982,0.003406194,0.003664818,0.002196934,0.000215187,3.49E-05,0.003275,0.8484,0.0002258,0.04014,0.8232
0.001998134,0.003908192,0.002925969,0.002798198,0.000254195,3.09E-05,0.003363,0.8767,0.0001303,0.03319,0.8651
0.001885183,0.002130878,0.003229455,0.002903144,0.000246017,3.57E-05,0.00338,0.8507,0.0001833,0.03677,0.8299
0.001757797,0.003026906,0.003877158,0.002998393,0.000233964,3.98E-05,0.003562,0.8326,0.0002136,0.03842,0.8184
0.001624745,0.004106716,0.003002155,0.001938709,0.000214127,3.80E-05,0.003496,0.8446,0.0001278,0.02388,0.8645
0.00190762,0.00280334,0.003897049,0.004330771,0.00021668,3.73E-05,0.003633,0.849,9.82E-05,0.02731,0.9043
0.001923978,0.003520751,0.003819658,0.001840121,0.000231672,3.89E-05,0.003526,0.838,0.0002123,0.06281,0.873
0.002732356,0.003786532,0.003501844,0.002534717,0.000268082,4.06E-05,0.003467,0.829,0.0001608,0.04014,0.8601
0.001664287,0.00247877,0.003154039,0.003178671,0.000223268,3.58E-05,0.003385,0.8489,0.0001677,0.04165,0.8677
0.002195227,0.002857487,0.002997659,0.001878582,0.000273746,3.65E-05,0.003363,0.8486,0.0001805,0.04612,0.8647
0.002377963,0.004166452,0.003665337,0.002034605,0.000247012,3.80E-05,0.003528,0.8452,0.0002415,0.04142,0.8097
0.001657954,0.002676776,0.003343424,0.00214187,0.000241146,3.94E-05,0.003542,0.834,0.0001278,0.03172,0.8713
0.002523189,0.003298912,0.003387999,0.002679273,0.000218034,3.62E-05,0.003432,0.8493,0.00013,0.04055,0.8944
0.002602532,0.003822298,0.003696558,0.001611462,0.000238027,3.32E-05,0.003401,0.8601,0.0002045,0.03401,0.8189
0.001818541,0.003350821,0.0031109,0.002381283,0.000238491,3.67E-05,0.003325,0.8456,0.0001827,0.03405,0.8385
0.002940975,0.004112584,0.003338606,0.002071416,0.000244992,4.39E-05,0.003376,0.8118,0.0001811,0.04006,0.8507
0.001679362,0.002070189,0.003942447,0.002708274,0.000255071,3.64E-05,0.003442,0.8488,0.0001896,0.03245,0.8306
0.001921285,0.002805615,0.003822514,0.003558979,0.000235966,4.03E-05,0.003557,0.8328,0.0001116,0.04003,0.9115
0.001948435,0.003200988,0.003549227,0.002233035,0.0002382,3.44E-05,0.003666,0.8623,0.0002231,0.04898,0.8407
0.001958978,0.003465314,0.003931629,0.00167901,0.000248493,3.61E-05,0.003704,0.8603,9.26E-05,0.03836,0.9239
0.001599799,0.002675074,0.003969488,0.001691808,0.000272972,4.19E-05,0.003645,0.8271,0.0002005,0.04203,0.8394
0.002153833,0.003512077,0.004274984,0.001863812,0.000173199,3.34E-05,0.00335,0.8575,0.0002406,0.05714,0.8376
0.001719199,0.003260911,0.003625893,0.002032988,0.000274964,3.55E-05,0.003569,0.8584,0.000228,0.04188,0.8055
0.002410443,0.004137421,0.003582416,0.001888895,0.000219091,3.75E-05,0.003704,0.8537,0.0002303,0.03059,0.7995
0.001619441,0.003492045,0.002754246,0.001730274,0.000241041,3.76E-05,0.003482,0.845,0.0001938,0.03293,0.8092
0.002281229,0.002410111,0.003100491,0.00291877,0.000243923,3.44E-05,0.003392,0.8549,0.0002358,0.03102,0.7894
0.001834886,0.002606746,0.00360318,0.003262741,0.000261964,4.22E-05,0.003629,0.8256,0.0001335,0.0413,0.8932
0.002384425,0.00431508,0.004576809,0.002297042,0.000184308,4.07E-05,0.003706,0.836,8.76E-05,0.03308,0.9188
0.002230405,0.002781565,0.004555627,0.001819629,0.00024544,3.46E-05,0.003566,0.8631,0.0003326,0.04382,0.7778
0.001480897,0.003417583,0.003966796,0.00249804,0.000217795,3.71E-05,0.003588,0.8503,0.0001172,0.03335,0.9
0.001897217,0.00373603,0.004699446,0.001896152,0.000223723,3.07E-05,0.003475,0.8799,0.0001251,0.03814,0.8988
0.001629582,0.004422771,0.00440754,0.002150273,0.000220831,3.94E-05,0.003428,0.8326,6.41E-05,0.03225,0.9751
0.002391158,0.002962133,0.003053654,0.003410681,0.000226902,3.03E-05,0.003326,0.8777,0.0001073,0.0428,0.9349
0.002260074,0.0036695,0.003319589,0.001755459,0.000218452,3.94E-05,0.00368,0.8383,0.0001442,0.03274,0.8691
0.001926284,0.002623538,0.003800458,0.002587757,0.000230693,3.77E-05,0.003739,0.8516,0.0001149,0.02262,0.8627
0.002398007,0.002483214,0.004011487,0.002482057,0.00023475,3.64E-05,0.003536,0.8505,0.0001087,0.02816,0.899
0.001891705,0.004305257,0.003225176,0.003076303,0.000254561,3.92E-05,0.003474,0.8357,0.0002593,0.04496,0.7967
0.001749174,0.004502348,0.003801167,0.002873186,0.000227533,3.35E-05,0.003468,0.8624,0.0001341,0.03806,0.8735
0.002052816,0.003082684,0.00314975,0.002065312,0.000204495,3.29E-05,0.003548,0.8694,0.0002292,0.03259,0.7954
0.002267515,0.003287005,0.004457076,0.002022766,0.000206069,3.53E-05,0.003685,0.8637,0.0002964,0.05528,0.8189
0.002444092,0.004407557,0.004896674,0.002990971,0.00017186,3.06E-05,0.003343,0.8813,0.0001245,0.02776,0.8915
0.002007856,0.004072118,0.003460975,0.001749436,0.000209447,4.31E-05,0.003689,0.8268,0.0002029,0.03995,0.8201
0.002348081,0.002316997,0.003341852,0.003179375,0.000235224,3.33E-05,0.003435,0.8628,0.0001975,0.07599,0.8906
0.002974643,0.002454736,0.002631905,0.001910305,0.000230367,3.20E-05,0.003507,0.8716,0.0002602,0.03946,0.7904
0.001888954,0.003142,0.003841443,0.002389171,0.000240734,3.99E-05,0.003648,0.8404,0.0001208,0.03432,0.8821
0.001670688,0.003615686,0.004360023,0.002225824,0.000211573,3.74E-05,0.003585,0.8487,0.0001701,0.04276,0.8588
0.002072409,0.003777714,0.004397964,0.002856866,0.00025216,3.67E-05,0.003701,0.8533,0.0002656,0.0572,0.8194
0.001857328,0.002461976,0.003693161,0.003861936,0.000215009,4.22E-05,0.003517,0.8211,0.0002319,0.04851,0.8411
0.002398411,0.002469185,0.003513333,0.001923343,0.000214842,3.64E-05,0.003628,0.8559,0.0002982,0.06525,0.8185
0.001913302,0.003064274,0.002751398,0.002109557,0.000239375,3.08E-05,0.003332,0.8742,0.0002297,0.05423,0.8342
0.001601927,0.005054811,0.003547985,0.001647318,0.000277644,3.93E-05,0.003337,0.8314,0.0001907,0.04061,0.849
0.001802117,0.003234532,0.003299001,0.002265744,0.000232604,3.91E-05,0.003898,0.852,0.0002117,0.02963,0.7915
0.001600007,0.002590729,0.003052269,0.002627071,0.000236597,4.34E-05,0.003515,0.8151,0.0002244,0.048,0.838
0.002563911,0.001848739,0.003778389,0.00278607,0.000238509,3.55E-05,0.003554,0.8535,0.0001769,0.03335,0.8256
0.003047137,0.002231382,0.002681026,0.002797706,0.0001936,3.37E-05,0.003368,0.8598,0.0001651,0.03781,0.8527
0.001718514,0.004158359,0.003837964,0.002913891,0.000239581,3.59E-05,0.003428,0.8516,0.000116,0.02667,0.8646
0.00180804,0.002256986,0.00276401,0.002859896,0.000262624,4.00E-05,0.003749,0.8417,0.0002229,0.05895,0.85
0.001664975,0.004562001,0.003515209,0.002951106,0.000243476,3.74E-05,0.003359,0.8398,0.0002755,0.06856,0.8507
0.002122405,0.003150023,0.00386916,0.00244393,0.000222857,3.46E-05,0.003551,0.8641,0.0002113,0.04888,0.8487
0.001761527,0.001987861,0.003462969,0.002629672,0.000238951,4.33E-05,0.003686,0.8241,0.0002198,0.04644,0.8288
0.00308301,0.002857002,0.003164821,0.002893874,0.000252123,3.01E-05,0.003381,0.8818,0.0001255,0.02572,0.8536
0.002192682,0.003889614,0.004065648,0.002554096,0.000236413,3.47E-05,0.003313,0.853,0.0001466,0.03654,0.8709
0.002126469,0.003286596,0.004295268,0.001977109,0.000232503,3.48E-05,0.003272,0.8513,0.000138,0.04889,0.9156
0.002106144,0.003436914,0.003626441,0.001818345,0.00027261,4.06E-05,0.003671,0.8335,0.0001535,0.03267,0.8574
0.002271589,0.002643723,0.003639334,0.001934314,0.000199647,3.47E-05,0.003369,0.8538,0.0001401,0.04583,0.8964
0.001916083,0.004650162,0.003360423,0.002243284,0.000193017,3.93E-05,0.003799,0.8477,0.0001189,0.04174,0.9084
0.002146631,0.003362208,0.003362693,0.00325781,0.000236647,3.23E-05,0.003324,0.8639,6.85E-05,0.02895,0.9671
