fulltimes,avg
61086,0.00075696
61087,0.000756882
61088,0.000756804
61089,0.000756726
61090,0.000756648
61091,0.000756571
61092,0.000756493
61093,0.000756415
61094,0.000756337
61095,0.00075626
61096,0.000756182
61097,0.000756104
61098,0.000756027
61099,0.000755949
61100,0.000755871
61101,0.000755794
61102,0.000755716
61103,0.000755638
61104,0.000755561
61105,0.000755483
61106,0.000755405
61107,0.000755328
61108,0.00075525
61109,0.000755172
61110,0.000755095
61111,0.000755017
61112,0.00075494
61113,0.000754862
61114,0.000754784
61115,0.000754707
61116,0.000754629
61117,0.000754552
61118,0.000754474
61119,0.000754397
61120,0.000754319
61121,0.000754242
61122,0.000754164
61123,0.000754087
61124,0.000754009
61125,0.000753932
61126,0.000753854
61127,0.000753777
61128,0.000753699
61129,0.000753622
61130,0.000753545
61131,0.000753467
61132,0.00075339
61133,0.000753312
61134,0.000753235
61135,0.000753158
61136,0.00075308
61137,0.000753003
61138,0.000752925
61139,0.000752848
61140,0.000752771
61141,0.000752693
61142,0.000752616
61143,0.000752539
61144,0.000752462
61145,0.000752384
61146,0.000752307
61147,0.00075223
61148,0.000752152
61149,0.000752075
61150,0.000751998
61151,0.000751921
61152,0.000751843
61153,0.000751766
61154,0.000751689
61155,0.000751612
61156,0.000751535
61157,0.000751457
61158,0.00075138
61159,0.000751303
61160,0.000751226
61161,0.000751149
61162,0.000751072
61163,0.000750994
61164,0.000750917
61165,0.00075084
61166,0.000750763
61167,0.000750686
61168,0.000750609
61169,0.000750532
61170,0.000750455
61171,0.000750378
61172,0.0007503
61173,0.000750223
61174,0.000750146
61175,0.000750069
61176,0.000749992
61177,0.000749915
61178,0.000749838
61179,0.000749761
61180,0.000749684
61181,0.000749607
61182,0.00074953
61183,0.000749453
61184,0.000749376
61185,0.000749299
61186,0.000749223
61187,0.000749146
61188,0.000749069
61189,0.000748992
61190,0.000748915
61191,0.000748838
61192,0.000748761
61193,0.000748684
61194,0.000748607
61195,0.00074853
61196,0.000748454
61197,0.000748377
61198,0.0007483
61199,0.000748223
61200,0.000748146
61201,0.000748069
61202,0.000747993
61203,0.000747916
61204,0.000747839
61205,0.000747762
61206,0.000747685
61207,0.000747609
61208,0.000747532
61209,0.000747455
61210,0.000747378
61211,0.000747302
61212,0.000747225
61213,0.000747148
61214,0.000747072
61215,0.000746995
61216,0.000746918
61217,0.000746842
61218,0.000746765
61219,0.000746688
61220,0.000746612
61221,0.000746535
61222,0.000746458
61223,0.000746382
61224,0.000746305
61225,0.000746228
61226,0.000746152
61227,0.000746075
61228,0.000745999
61229,0.000745922
61230,0.000745846
61231,0.000745769
61232,0.000745692
61233,0.000745616
61234,0.000745539
61235,0.000745463
61236,0.000745386
61237,0.00074531
61238,0.000745233
61239,0.000745157
61240,0.00074508
61241,0.000745004
61242,0.000744927
61243,0.000744851
61244,0.000744775
61245,0.000744698
61246,0.000744622
61247,0.000744545
61248,0.000744469
61249,0.000744392
61250,0.000744316
61251,0.00074424
61252,0.000744163
61253,0.000744087
61254,0.000744011
61255,0.000743934
61256,0.000743858
61257,0.000743782
61258,0.000743705
61259,0.000743629
61260,0.000743553
61261,0.000743476
61262,0.0007434
61263,0.000743324
61264,0.000743247
61265,0.000743171
61266,0.000743095
61267,0.000743019
61268,0.000742942
61269,0.000742866
61270,0.00074279
61271,0.000742714
61272,0.000742638
61273,0.000742561
61274,0.000742485
61275,0.000742409
61276,0.000742333
61277,0.000742257
61278,0.000742181
61279,0.000742104
61280,0.000742028
61281,0.000741952
61282,0.000741876
61283,0.0007418
61284,0.000741724
61285,0.000741648
61286,0.000741572
61287,0.000741496
61288,0.000741419
61289,0.000741343
61290,0.000741267
61291,0.000741191
61292,0.000741115
61293,0.000741039
61294,0.000740963
61295,0.000740887
61296,0.000740811
61297,0.000740735
61298,0.000740659
61299,0.000740583
61300,0.000740507
61301,0.000740431
61302,0.000740355
61303,0.00074028
61304,0.000740204
61305,0.000740128
61306,0.000740052
61307,0.000739976
61308,0.0007399
61309,0.000739824
61310,0.000739748
61311,0.000739672
61312,0.000739596
61313,0.000739521
61314,0.000739445
61315,0.000739369
61316,0.000739293
61317,0.000739217
61318,0.000739141
61319,0.000739066
61320,0.00073899
61321,0.000738914
61322,0.000738838
61323,0.000738762
61324,0.000738687
61325,0.000738611
61326,0.000738535
61327,0.000738459
61328,0.000738384
61329,0.000738308
61330,0.000738232
61331,0.000738157
61332,0.000738081
61333,0.000738005
61334,0.00073793
61335,0.000737854
61336,0.000737778
61337,0.000737703
61338,0.000737627
61339,0.000737551
61340,0.000737476
61341,0.0007374
61342,0.000737324
61343,0.000737249
61344,0.000737173
61345,0.000737098
61346,0.000737022
61347,0.000736947
61348,0.000736871
61349,0.000736795
61350,0.00073672
61351,0.000736644
61352,0.000736569
61353,0.000736493
61354,0.000736418
61355,0.000736342
61356,0.000736267
61357,0.000736191
61358,0.000736116
61359,0.00073604
61360,0.000735965
61361,0.000735889
61362,0.000735814
61363,0.000735739
61364,0.000735663
61365,0.000735588
61366,0.000735512
61367,0.000735437
61368,0.000735362
61369,0.000735286
61370,0.000735211
61371,0.000735135
61372,0.00073506
61373,0.000734985
61374,0.000734909
61375,0.000734834
61376,0.000734759
61377,0.000734683
61378,0.000734608
61379,0.000734533
61380,0.000734458
61381,0.000734382
61382,0.000734307
61383,0.000734232
61384,0.000734157
61385,0.000734081
61386,0.000734006
61387,0.000733931
61388,0.000733856
61389,0.00073378
61390,0.000733705
61391,0.00073363
61392,0.000733555
61393,0.00073348
61394,0.000733404
61395,0.000733329
61396,0.000733254
61397,0.000733179
61398,0.000733104
61399,0.000733029
61400,0.000732954
61401,0.000732878
61402,0.000732803
61403,0.000732728
61404,0.000732653
61405,0.000732578
61406,0.000732503
61407,0.000732428
61408,0.000732353
61409,0.000732278
61410,0.000732203
61411,0.000732128
61412,0.000732053
61413,0.000731978
61414,0.000731903
61415,0.000731828
61416,0.000731753
61417,0.000731678
61418,0.000731603
61419,0.000731528
61420,0.000731453
61421,0.000731378
61422,0.000731303
61423,0.000731228
61424,0.000731153
61425,0.000731078
61426,0.000731003
61427,0.000730929
61428,0.000730854
61429,0.000730779
61430,0.000730704
61431,0.000730629
61432,0.000730554
61433,0.000730479
61434,0.000730405
61435,0.00073033
61436,0.000730255
61437,0.00073018
61438,0.000730105
61439,0.00073003
61440,0.000729956
61441,0.000729881
61442,0.000729806
61443,0.000729731
61444,0.000729657
61445,0.000729582
61446,0.000729507
61447,0.000729432
61448,0.000729358
61449,0.000729283
61450,0.000729208
61451,0.000729134
61452,0.000729059
61453,0.000728984
61454,0.00072891
61455,0.000728835
61456,0.00072876
61457,0.000728686
61458,0.000728611
61459,0.000728536
61460,0.000728462
61461,0.000728387
61462,0.000728313
61463,0.000728238
61464,0.000728163
61465,0.000728089
61466,0.000728014
61467,0.00072794
61468,0.000727865
61469,0.000727791
61470,0.000727716
61471,0.000727642
61472,0.000727567
61473,0.000727492
61474,0.000727418
61475,0.000727343
61476,0.000727269
61477,0.000727195
61478,0.00072712
61479,0.000727046
61480,0.000726971
61481,0.000726897
61482,0.000726822
61483,0.000726748
61484,0.000726673
61485,0.000726599
61486,0.000726525
61487,0.00072645
61488,0.000726376
61489,0.000726301
61490,0.000726227
61491,0.000726153
61492,0.000726078
61493,0.000726004
61494,0.00072593
61495,0.000725855
61496,0.000725781
61497,0.000725707
61498,0.000725632
61499,0.000725558
61500,0.000725484
61501,0.00072541
61502,0.000725335
61503,0.000725261
61504,0.000725187
61505,0.000725113
61506,0.000725038
61507,0.000724964
61508,0.00072489
61509,0.000724816
61510,0.000724742
61511,0.000724667
61512,0.000724593
61513,0.000724519
61514,0.000724445
61515,0.000724371
61516,0.000724296
61517,0.000724222
61518,0.000724148
61519,0.000724074
61520,0.000724
61521,0.000723926
61522,0.000723852
61523,0.000723778
61524,0.000723704
61525,0.00072363
61526,0.000723555
61527,0.000723481
61528,0.000723407
61529,0.000723333
61530,0.000723259
61531,0.000723185
61532,0.000723111
61533,0.000723037
61534,0.000722963
61535,0.000722889
61536,0.000722815
61537,0.000722741
61538,0.000722667
61539,0.000722593
61540,0.000722519
61541,0.000722445
61542,0.000722371
61543,0.000722298
61544,0.000722224
61545,0.00072215
61546,0.000722076
61547,0.000722002
61548,0.000721928
61549,0.000721854
61550,0.00072178
61551,0.000721706
61552,0.000721633
61553,0.000721559
61554,0.000721485
61555,0.000721411
61556,0.000721337
61557,0.000721263
61558,0.00072119
61559,0.000721116
61560,0.000721042
61561,0.000720968
61562,0.000720894
61563,0.000720821
61564,0.000720747
61565,0.000720673
61566,0.000720599
61567,0.000720526
61568,0.000720452
61569,0.000720378
61570,0.000720305
61571,0.000720231
61572,0.000720157
61573,0.000720084
61574,0.00072001
61575,0.000719936
61576,0.000719863
61577,0.000719789
61578,0.000719715
61579,0.000719642
61580,0.000719568
61581,0.000719494
61582,0.000719421
61583,0.000719347
61584,0.000719274
61585,0.0007192
61586,0.000719126
61587,0.000719053
61588,0.000718979
61589,0.000718906
61590,0.000718832
61591,0.000718759
61592,0.000718685
61593,0.000718612
61594,0.000718538
61595,0.000718465
61596,0.000718391
61597,0.000718318
61598,0.000718244
61599,0.000718171
61600,0.000718097
61601,0.000718024
61602,0.00071795
61603,0.000717877
61604,0.000717804
61605,0.00071773
61606,0.000717657
61607,0.000717583
61608,0.00071751
61609,0.000717437
61610,0.000717363
61611,0.00071729
61612,0.000717216
61613,0.000717143
61614,0.00071707
61615,0.000716996
61616,0.000716923
61617,0.00071685
61618,0.000716776
61619,0.000716703
61620,0.00071663
61621,0.000716557
61622,0.000716483
61623,0.00071641
61624,0.000716337
61625,0.000716264
61626,0.00071619
61627,0.000716117
61628,0.000716044
61629,0.000715971
61630,0.000715897
61631,0.000715824
61632,0.000715751
61633,0.000715678
61634,0.000715605
61635,0.000715531
61636,0.000715458
61637,0.000715385
61638,0.000715312
61639,0.000715239
61640,0.000715166
61641,0.000715093
61642,0.000715019
61643,0.000714946
61644,0.000714873
61645,0.0007148
61646,0.000714727
61647,0.000714654
61648,0.000714581
61649,0.000714508
61650,0.000714435
61651,0.000714362
61652,0.000714289
61653,0.000714216
61654,0.000714143
61655,0.00071407
61656,0.000713997
61657,0.000713924
61658,0.000713851
61659,0.000713778
61660,0.000713705
61661,0.000713632
61662,0.000713559
61663,0.000713486
61664,0.000713413
61665,0.00071334
61666,0.000713267
61667,0.000713194
61668,0.000713121
61669,0.000713049
61670,0.000712976
61671,0.000712903
61672,0.00071283
61673,0.000712757
61674,0.000712684
61675,0.000712611
61676,0.000712538
61677,0.000712466
61678,0.000712393
61679,0.00071232
61680,0.000712247
61681,0.000712174
61682,0.000712102
61683,0.000712029
61684,0.000711956
61685,0.000711883
61686,0.000711811
61687,0.000711738
61688,0.000711665
61689,0.000711592
61690,0.00071152
61691,0.000711447
61692,0.000711374
61693,0.000711302
61694,0.000711229
61695,0.000711156
61696,0.000711083
61697,0.000711011
61698,0.000710938
61699,0.000710865
61700,0.000710793
61701,0.00071072
61702,0.000710648
61703,0.000710575
61704,0.000710502
61705,0.00071043
61706,0.000710357
61707,0.000710285
61708,0.000710212
61709,0.000710139
61710,0.000710067
61711,0.000709994
61712,0.000709922
61713,0.000709849
61714,0.000709777
61715,0.000709704
61716,0.000709632
61717,0.000709559
61718,0.000709487
61719,0.000709414
61720,0.000709342
61721,0.000709269
61722,0.000709197
61723,0.000709124
61724,0.000709052
61725,0.000708979
61726,0.000708907
61727,0.000708835
61728,0.000708762
61729,0.00070869
61730,0.000708617
61731,0.000708545
61732,0.000708473
61733,0.0007084
61734,0.000708328
61735,0.000708255
61736,0.000708183
61737,0.000708111
61738,0.000708038
61739,0.000707966
61740,0.000707894
61741,0.000707822
61742,0.000707749
61743,0.000707677
61744,0.000707605
61745,0.000707532
61746,0.00070746
61747,0.000707388
61748,0.000707316
61749,0.000707243
61750,0.000707171
61751,0.000707099
61752,0.000707027
61753,0.000706954
61754,0.000706882
61755,0.00070681
61756,0.000706738
61757,0.000706666
61758,0.000706593
61759,0.000706521
61760,0.000706449
61761,0.000706377
61762,0.000706305
61763,0.000706233
61764,0.000706161
61765,0.000706088
61766,0.000706016
61767,0.000705944
61768,0.000705872
61769,0.0007058
61770,0.000705728
61771,0.000705656
61772,0.000705584
61773,0.000705512
61774,0.00070544
61775,0.000705368
61776,0.000705296
61777,0.000705224
61778,0.000705152
61779,0.00070508
61780,0.000705008
61781,0.000704936
61782,0.000704864
61783,0.000704792
61784,0.00070472
61785,0.000704648
61786,0.000704576
61787,0.000704504
61788,0.000704432
61789,0.00070436
61790,0.000704288
61791,0.000704216
61792,0.000704144
61793,0.000704073
61794,0.000704001
61795,0.000703929
61796,0.000703857
61797,0.000703785
61798,0.000703713
61799,0.000703641
61800,0.000703569
61801,0.000703498
61802,0.000703426
61803,0.000703354
61804,0.000703282
61805,0.00070321
61806,0.000703139
61807,0.000703067
61808,0.000702995
61809,0.000702923
61810,0.000702852
61811,0.00070278
61812,0.000702708
61813,0.000702636
61814,0.000702565
61815,0.000702493
61816,0.000702421
61817,0.00070235
61818,0.000702278
61819,0.000702206
61820,0.000702134
61821,0.000702063
61822,0.000701991
61823,0.000701919
61824,0.000701848
61825,0.000701776
61826,0.000701705
61827,0.000701633
61828,0.000701561
61829,0.00070149
61830,0.000701418
61831,0.000701347
61832,0.000701275
61833,0.000701203
61834,0.000701132
61835,0.00070106
61836,0.000700989
61837,0.000700917
61838,0.000700846
61839,0.000700774
61840,0.000700703
61841,0.000700631
61842,0.00070056
61843,0.000700488
61844,0.000700417
61845,0.000700345
61846,0.000700274
61847,0.000700202
61848,0.000700131
61849,0.000700059
61850,0.000699988
61851,0.000699917
61852,0.000699845
61853,0.000699774
61854,0.000699702
61855,0.000699631
61856,0.000699559
61857,0.000699488
61858,0.000699417
61859,0.000699345
61860,0.000699274
61861,0.000699203
61862,0.000699131
61863,0.00069906
61864,0.000698989
61865,0.000698917
61866,0.000698846
61867,0.000698775
61868,0.000698703
61869,0.000698632
61870,0.000698561
61871,0.00069849
61872,0.000698418
61873,0.000698347
61874,0.000698276
61875,0.000698205
61876,0.000698133
61877,0.000698062
61878,0.000697991
61879,0.00069792
61880,0.000697849
61881,0.000697777
61882,0.000697706
61883,0.000697635
61884,0.000697564
61885,0.000697493
61886,0.000697422
61887,0.00069735
61888,0.000697279
61889,0.000697208
61890,0.000697137
61891,0.000697066
61892,0.000696995
61893,0.000696924
61894,0.000696853
61895,0.000696782
61896,0.000696711
61897,0.000696639
61898,0.000696568
61899,0.000696497
61900,0.000696426
61901,0.000696355
61902,0.000696284
61903,0.000696213
61904,0.000696142
61905,0.000696071
61906,0.000696
61907,0.000695929
61908,0.000695858
61909,0.000695787
61910,0.000695716
61911,0.000695645
61912,0.000695574
61913,0.000695504
61914,0.000695433
61915,0.000695362
61916,0.000695291
61917,0.00069522
61918,0.000695149
61919,0.000695078
61920,0.000695007
61921,0.000694936
61922,0.000694865
61923,0.000694795
61924,0.000694724
61925,0.000694653
61926,0.000694582
61927,0.000694511
61928,0.00069444
61929,0.00069437
61930,0.000694299
61931,0.000694228
61932,0.000694157
61933,0.000694086
61934,0.000694016
61935,0.000693945
61936,0.000693874
61937,0.000693803
61938,0.000693733
61939,0.000693662
61940,0.000693591
61941,0.000693521
61942,0.00069345
61943,0.000693379
61944,0.000693308
61945,0.000693238
61946,0.000693167
61947,0.000693096
61948,0.000693026
61949,0.000692955
61950,0.000692884
61951,0.000692814
61952,0.000692743
61953,0.000692673
61954,0.000692602
61955,0.000692531
61956,0.000692461
61957,0.00069239
61958,0.00069232
61959,0.000692249
61960,0.000692178
61961,0.000692108
61962,0.000692037
61963,0.000691967
61964,0.000691896
61965,0.000691826
61966,0.000691755
61967,0.000691685
61968,0.000691614
61969,0.000691544
61970,0.000691473
61971,0.000691403
61972,0.000691332
61973,0.000691262
61974,0.000691191
61975,0.000691121
61976,0.000691051
61977,0.00069098
61978,0.00069091
61979,0.000690839
61980,0.000690769
61981,0.000690698
61982,0.000690628
61983,0.000690558
61984,0.000690487
61985,0.000690417
61986,0.000690347
61987,0.000690276
61988,0.000690206
61989,0.000690136
61990,0.000690065
61991,0.000689995
61992,0.000689925
61993,0.000689854
61994,0.000689784
61995,0.000689714
61996,0.000689643
61997,0.000689573
61998,0.000689503
61999,0.000689433
62000,0.000689362
62001,0.000689292
62002,0.000689222
62003,0.000689152
62004,0.000689081
62005,0.000689011
62006,0.000688941
62007,0.000688871
62008,0.000688801
62009,0.00068873
62010,0.00068866
62011,0.00068859
62012,0.00068852
62013,0.00068845
62014,0.00068838
62015,0.00068831
62016,0.000688239
62017,0.000688169
62018,0.000688099
62019,0.000688029
62020,0.000687959
62021,0.000687889
62022,0.000687819
62023,0.000687749
62024,0.000687679
62025,0.000687609
62026,0.000687539
62027,0.000687469
62028,0.000687399
62029,0.000687328
62030,0.000687258
62031,0.000687188
62032,0.000687118
62033,0.000687048
62034,0.000686978
62035,0.000686908
62036,0.000686839
62037,0.000686769
62038,0.000686699
62039,0.000686629
62040,0.000686559
62041,0.000686489
62042,0.000686419
62043,0.000686349
62044,0.000686279
62045,0.000686209
62046,0.000686139
62047,0.000686069
62048,0.000686
62049,0.00068593
62050,0.00068586
62051,0.00068579
62052,0.00068572
62053,0.00068565
62054,0.00068558
62055,0.000685511
62056,0.000685441
62057,0.000685371
62058,0.000685301
62059,0.000685231
62060,0.000685162
62061,0.000685092
62062,0.000685022
62063,0.000684952
62064,0.000684883
62065,0.000684813
62066,0.000684743
62067,0.000684673
62068,0.000684604
62069,0.000684534
62070,0.000684464
62071,0.000684395
62072,0.000684325
62073,0.000684255
62074,0.000684185
62075,0.000684116
62076,0.000684046
62077,0.000683976
62078,0.000683907
62079,0.000683837
62080,0.000683768
62081,0.000683698
62082,0.000683628
62083,0.000683559
62084,0.000683489
62085,0.00068342
62086,0.00068335
62087,0.00068328
62088,0.000683211
62089,0.000683141
62090,0.000683072
62091,0.000683002
62092,0.000682933
62093,0.000682863
62094,0.000682794
62095,0.000682724
62096,0.000682655
62097,0.000682585
62098,0.000682516
62099,0.000682446
62100,0.000682377
62101,0.000682307
62102,0.000682238
62103,0.000682168
62104,0.000682099
62105,0.000682029
62106,0.00068196
62107,0.000681891
62108,0.000681821
62109,0.000681752
62110,0.000681682
62111,0.000681613
62112,0.000681544
62113,0.000681474
62114,0.000681405
62115,0.000681336
62116,0.000681266
62117,0.000681197
62118,0.000681127
62119,0.000681058
62120,0.000680989
62121,0.00068092
62122,0.00068085
62123,0.000680781
62124,0.000680712
62125,0.000680642
62126,0.000680573
62127,0.000680504
62128,0.000680435
62129,0.000680365
62130,0.000680296
62131,0.000680227
62132,0.000680158
62133,0.000680088
62134,0.000680019
62135,0.00067995
62136,0.000679881
62137,0.000679812
62138,0.000679742
62139,0.000679673
62140,0.000679604
62141,0.000679535
62142,0.000679466
62143,0.000679397
62144,0.000679328
62145,0.000679258
62146,0.000679189
62147,0.00067912
62148,0.000679051
62149,0.000678982
62150,0.000678913
62151,0.000678844
62152,0.000678775
62153,0.000678706
62154,0.000678637
62155,0.000678568
62156,0.000678499
62157,0.000678429
62158,0.00067836
62159,0.000678291
62160,0.000678222
62161,0.000678153
62162,0.000678084
62163,0.000678015
62164,0.000677946
62165,0.000677878
62166,0.000677809
62167,0.00067774
62168,0.000677671
62169,0.000677602
62170,0.000677533
62171,0.000677464
62172,0.000677395
62173,0.000677326
62174,0.000677257
62175,0.000677188
62176,0.000677119
62177,0.00067705
62178,0.000676982
62179,0.000676913
62180,0.000676844
62181,0.000676775
62182,0.000676706
62183,0.000676637
62184,0.000676569
62185,0.0006765
62186,0.000676431
62187,0.000676362
62188,0.000676293
62189,0.000676224
62190,0.000676156
62191,0.000676087
62192,0.000676018
62193,0.000675949
62194,0.000675881
62195,0.000675812
62196,0.000675743
62197,0.000675674
62198,0.000675606
62199,0.000675537
62200,0.000675468
62201,0.0006754
62202,0.000675331
62203,0.000675262
62204,0.000675194
62205,0.000675125
62206,0.000675056
62207,0.000674988
62208,0.000674919
62209,0.00067485
62210,0.000674782
62211,0.000674713
62212,0.000674644
62213,0.000674576
62214,0.000674507
62215,0.000674439
62216,0.00067437
62217,0.000674302
62218,0.000674233
62219,0.000674164
62220,0.000674096
62221,0.000674027
62222,0.000673959
62223,0.00067389
62224,0.000673822
62225,0.000673753
62226,0.000673685
62227,0.000673616
62228,0.000673548
62229,0.000673479
62230,0.000673411
62231,0.000673342
62232,0.000673274
62233,0.000673205
62234,0.000673137
62235,0.000673069
62236,0.000673
62237,0.000672932
62238,0.000672863
62239,0.000672795
62240,0.000672726
62241,0.000672658
62242,0.00067259
62243,0.000672521
62244,0.000672453
62245,0.000672385
62246,0.000672316
62247,0.000672248
62248,0.00067218
62249,0.000672111
62250,0.000672043
62251,0.000671975
62252,0.000671906
62253,0.000671838
62254,0.00067177
62255,0.000671701
62256,0.000671633
62257,0.000671565
62258,0.000671497
62259,0.000671428
62260,0.00067136
62261,0.000671292
62262,0.000671224
62263,0.000671155
62264,0.000671087
62265,0.000671019
62266,0.000670951
62267,0.000670883
62268,0.000670814
62269,0.000670746
62270,0.000670678
62271,0.00067061
62272,0.000670542
62273,0.000670474
62274,0.000670405
62275,0.000670337
62276,0.000670269
62277,0.000670201
62278,0.000670133
62279,0.000670065
62280,0.000669997
62281,0.000669929
62282,0.000669861
62283,0.000669793
62284,0.000669724
62285,0.000669656
62286,0.000669588
62287,0.00066952
62288,0.000669452
62289,0.000669384
62290,0.000669316
62291,0.000669248
62292,0.00066918
62293,0.000669112
62294,0.000669044
62295,0.000668976
62296,0.000668908
62297,0.00066884
62298,0.000668772
62299,0.000668704
62300,0.000668636
62301,0.000668569
62302,0.000668501
62303,0.000668433
62304,0.000668365
62305,0.000668297
62306,0.000668229
62307,0.000668161
62308,0.000668093
62309,0.000668025
62310,0.000667957
62311,0.00066789
62312,0.000667822
62313,0.000667754
62314,0.000667686
62315,0.000667618
62316,0.00066755
62317,0.000667483
62318,0.000667415
62319,0.000667347
62320,0.000667279
62321,0.000667211
62322,0.000667144
62323,0.000667076
62324,0.000667008
62325,0.00066694
62326,0.000666873
62327,0.000666805
62328,0.000666737
62329,0.000666669
62330,0.000666602
62331,0.000666534
62332,0.000666466
62333,0.000666399
62334,0.000666331
62335,0.000666263
62336,0.000666195
62337,0.000666128
62338,0.00066606
62339,0.000665993
62340,0.000665925
62341,0.000665857
62342,0.00066579
62343,0.000665722
62344,0.000665654
62345,0.000665587
62346,0.000665519
62347,0.000665452
62348,0.000665384
62349,0.000665316
62350,0.000665249
62351,0.000665181
62352,0.000665114
62353,0.000665046
62354,0.000664979
62355,0.000664911
62356,0.000664844
62357,0.000664776
62358,0.000664709
62359,0.000664641
62360,0.000664574
62361,0.000664506
62362,0.000664439
62363,0.000664371
62364,0.000664304
62365,0.000664236
62366,0.000664169
62367,0.000664101
62368,0.000664034
62369,0.000663967
62370,0.000663899
62371,0.000663832
62372,0.000663764
62373,0.000663697
62374,0.00066363
62375,0.000663562
62376,0.000663495
62377,0.000663427
62378,0.00066336
62379,0.000663293
62380,0.000663225
62381,0.000663158
62382,0.000663091
62383,0.000663023
62384,0.000662956
62385,0.000662889
62386,0.000662821
62387,0.000662754
62388,0.000662687
62389,0.00066262
62390,0.000662552
62391,0.000662485
62392,0.000662418
62393,0.000662351
62394,0.000662283
62395,0.000662216
62396,0.000662149
62397,0.000662082
62398,0.000662014
62399,0.000661947
62400,0.00066188
62401,0.000661813
62402,0.000661746
62403,0.000661679
62404,0.000661611
62405,0.000661544
62406,0.000661477
62407,0.00066141
62408,0.000661343
62409,0.000661276
62410,0.000661209
62411,0.000661141
62412,0.000661074
62413,0.000661007
62414,0.00066094
62415,0.000660873
62416,0.000660806
62417,0.000660739
62418,0.000660672
62419,0.000660605
62420,0.000660538
62421,0.000660471
62422,0.000660404
62423,0.000660337
62424,0.00066027
62425,0.000660203
62426,0.000660136
62427,0.000660069
62428,0.000660002
62429,0.000659935
62430,0.000659868
62431,0.000659801
62432,0.000659734
62433,0.000659667
62434,0.0006596
62435,0.000659533
62436,0.000659466
62437,0.000659399
62438,0.000659332
62439,0.000659265
62440,0.000659198
62441,0.000659132
62442,0.000659065
62443,0.000658998
62444,0.000658931
62445,0.000658864
62446,0.000658797
62447,0.00065873
62448,0.000658664
62449,0.000658597
62450,0.00065853
62451,0.000658463
62452,0.000658396
62453,0.00065833
62454,0.000658263
62455,0.000658196
62456,0.000658129
62457,0.000658062
62458,0.000657996
62459,0.000657929
62460,0.000657862
62461,0.000657795
62462,0.000657729
62463,0.000657662
62464,0.000657595
62465,0.000657529
62466,0.000657462
62467,0.000657395
62468,0.000657328
62469,0.000657262
62470,0.000657195
62471,0.000657128
62472,0.000657062
62473,0.000656995
62474,0.000656928
62475,0.000656862
62476,0.000656795
62477,0.000656729
62478,0.000656662
62479,0.000656595
62480,0.000656529
62481,0.000656462
62482,0.000656396
62483,0.000656329
62484,0.000656262
62485,0.000656196
62486,0.000656129
62487,0.000656063
62488,0.000655996
62489,0.00065593
62490,0.000655863
62491,0.000655797
62492,0.00065573
62493,0.000655664
62494,0.000655597
62495,0.000655531
62496,0.000655464
62497,0.000655398
62498,0.000655331
62499,0.000655265
62500,0.000655198
62501,0.000655132
62502,0.000655065
62503,0.000654999
62504,0.000654933
62505,0.000654866
62506,0.0006548
62507,0.000654733
62508,0.000654667
62509,0.000654601
62510,0.000654534
62511,0.000654468
62512,0.000654402
62513,0.000654335
62514,0.000654269
62515,0.000654203
62516,0.000654136
62517,0.00065407
62518,0.000654004
62519,0.000653937
62520,0.000653871
62521,0.000653805
62522,0.000653738
62523,0.000653672
62524,0.000653606
62525,0.00065354
62526,0.000653473
62527,0.000653407
62528,0.000653341
62529,0.000653275
62530,0.000653208
62531,0.000653142
62532,0.000653076
62533,0.00065301
62534,0.000652943
62535,0.000652877
62536,0.000652811
62537,0.000652745
62538,0.000652679
62539,0.000652613
62540,0.000652546
62541,0.00065248
62542,0.000652414
62543,0.000652348
62544,0.000652282
62545,0.000652216
62546,0.00065215
62547,0.000652084
62548,0.000652017
62549,0.000651951
62550,0.000651885
62551,0.000651819
62552,0.000651753
62553,0.000651687
62554,0.000651621
62555,0.000651555
62556,0.000651489
62557,0.000651423
62558,0.000651357
62559,0.000651291
62560,0.000651225
62561,0.000651159
62562,0.000651093
62563,0.000651027
62564,0.000650961
62565,0.000650895
62566,0.000650829
62567,0.000650763
62568,0.000650697
62569,0.000650631
62570,0.000650565
62571,0.000650499
62572,0.000650433
62573,0.000650367
62574,0.000650301
62575,0.000650236
62576,0.00065017
62577,0.000650104
62578,0.000650038
62579,0.000649972
62580,0.000649906
62581,0.00064984
62582,0.000649774
62583,0.000649709
62584,0.000649643
62585,0.000649577
62586,0.000649511
62587,0.000649445
62588,0.00064938
62589,0.000649314
62590,0.000649248
62591,0.000649182
62592,0.000649116
62593,0.000649051
62594,0.000648985
62595,0.000648919
62596,0.000648853
62597,0.000648788
62598,0.000648722
62599,0.000648656
62600,0.00064859
62601,0.000648525
62602,0.000648459
62603,0.000648393
62604,0.000648328
62605,0.000648262
62606,0.000648196
62607,0.000648131
62608,0.000648065
62609,0.000647999
62610,0.000647934
62611,0.000647868
62612,0.000647802
62613,0.000647737
62614,0.000647671
62615,0.000647606
62616,0.00064754
62617,0.000647474
62618,0.000647409
62619,0.000647343
62620,0.000647278
62621,0.000647212
62622,0.000647146
62623,0.000647081
62624,0.000647015
62625,0.00064695
62626,0.000646884
62627,0.000646819
62628,0.000646753
62629,0.000646688
62630,0.000646622
62631,0.000646557
62632,0.000646491
62633,0.000646426
62634,0.00064636
62635,0.000646295
62636,0.000646229
62637,0.000646164
62638,0.000646099
62639,0.000646033
62640,0.000645968
